   DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2017 SEP  7   02 05 02.1 38.7158 21.1084   18         2.4
 2017 SEP  7   03 22 26.2 38.4430 23.4869   12         1.0
 2017 SEP  7   04 20 24.4 34.6545 20.8261   10         2.6
 2017 SEP  7   04 51 57.0 38.2471 20.4053   13         1.3
 2017 SEP  7   05 15 36.1 38.7744 23.4521   15         1.8
 2017 SEP  7   05 29 48.4 39.1553 22.4561   17         1.7
 2017 SEP  7   05 34 17.7 36.6467 28.8977   52         3.0
 2017 SEP  7   06 21 49.1 38.6758 27.8477   10         3.5
 2017 SEP  7   06 29 21.1 39.3402 21.8922   10         2.5
 2017 SEP  7   06 37 54.5 38.2178 22.6318   10         1.1
 2017 SEP  7   08 36 37.5 35.2925 22.8180   13         2.6
 2017 SEP  7   09 49 51.1 38.4521 23.5107    9         1.6
 2017 SEP  7   13 00 40.2 38.3121 20.4044   17         1.4
 2017 SEP  7   13 13 44.9 38.7451 21.1377   20         1.8
 2017 SEP  7   14 20 41.0 38.4435 23.4929   26         1.4
 2017 SEP  7   16 40 16.0 38.4229 23.4814   18         1.6
 2017 SEP  7   16 46 47.1 38.4521 23.4814   19         1.3
 2017 SEP  7   16 54 42.9 38.7158 21.1084   20         1.3
 2017 SEP  7   17 12 40.9 39.6826 23.8623   15         2.0
 2017 SEP  7   18 07 14.0 38.9355 21.1816   18         1.7
 2017 SEP  7   18 28 36.9 34.9805 23.1445   36         2.5
 2017 SEP  7   18 33 11.2 37.9450 22.5963    7         2.8
 2017 SEP  7   19 41 12.6 38.2245 20.3640   14         1.2
 2017 SEP  7   20 41 03.3 35.4322 22.8080   11         2.6
 2017 SEP  7   22 22 43.6 38.4278 23.4943   17         1.1
 2017 SEP  7   22 50 21.7 38.1885 20.6396   13         1.4
 2017 SEP  7   22 55 32.1 35.2588 24.6533   13         2.0
 2017 SEP  7   23 14 41.6 38.7744 26.4697   10         1.7
 2017 SEP  7   23 18 30.5 38.4521 23.5107   12         1.7
 2017 SEP  7   23 33 38.4 36.9078 27.5647   14         1.5
 2017 SEP  7   23 40 18.7 36.8701 27.2900   18         2.5
 2017 SEP  8   00 06 43.5 36.9193 27.5985   11         2.5
 2017 SEP  8   00 10 16.6 38.8137 20.6482   10         1.7
 2017 SEP  8   00 22 22.5 37.6072 20.9940   18         2.0
 2017 SEP  8   00 30 01.9 36.8848 27.3340   13         2.4
 2017 SEP  8   00 33 37.2 38.7561 27.7771   12         2.1
 2017 SEP  8   01 25 49.1 37.9834 21.0498   17         1.2
 2017 SEP  8   01 39 13.7 40.0488 24.4629   16         1.8
 2017 SEP  8   01 46 45.4 38.1738 23.1738   10         1.3
 2017 SEP  8   02 23 45.4 39.5068 26.0010   17         2.9
 2017 SEP  8   02 44 09.5 38.4499 23.4883   12         1.6
 2017 SEP  8   03 01 31.3 39.5068 26.0010   18         2.6
 2017 SEP  8   03 13 59.7 38.2178 22.6904   13         1.1
 2017 SEP  8   03 25 12.9 38.1592 20.5518    5         1.0
 2017 SEP  8   03 27 33.8 39.5068 26.0010   18         2.6
 2017 SEP  8   03 56 55.0 37.8662 23.0127    8         3.2
 2017 SEP  8   04 21 35.6 35.2881 23.3643   32         2.1
 2017 SEP  8   04 27 57.8 38.8037 21.2256   19         1.6
 2017 SEP  8   05 16 59.6 37.6236 22.0670   20         2.9
 2017 SEP  8   05 17 12.1 38.6808 24.6484    6         3.1
 2017 SEP  8   06 12 24.2 38.7550 21.1142   18         2.6
 2017 SEP  8   07 02 35.9 38.5986 21.7236   16         1.7
 2017 SEP  8   08 13 48.0 38.1592 20.3760   17         1.6
 2017 SEP  8   10 04 02.8 38.7012 21.1230   19         1.2
 2017 SEP  8   10 22 06.8 37.4927 22.5513   35         1.8
 2017 SEP  8   11 18 22.8 38.7987 26.4528   12         2.2
 2017 SEP  8   11 20 51.6 38.8916 23.8330   18         1.7
 2017 SEP  8   11 53 21.2 39.2205 26.4658   15         1.8
 2017 SEP  8   11 53 25.7 38.8535 20.6158    8         1.7
 2017 SEP  8   12 38 41.2 39.3539 23.8120   14         1.6
 2017 SEP  8   13 11 17.1 38.4521 23.5107   22         1.8
 2017 SEP  8   13 24 52.1 36.4865 25.4013   20         2.1
 2017 SEP  8   13 26 53.2 36.5332 25.4590    9         2.2
 2017 SEP  8   13 32 52.7 36.5286 25.4562   12         2.3
 2017 SEP  8   13 44 50.8 37.8262 22.8957   18         1.1
 2017 SEP  8   13 50 46.9 36.5332 25.4590    5         2.3
 2017 SEP  8   13 54 39.0 38.4437 23.4838   18         1.4
 2017 SEP  8   13 58 46.1 34.5897 26.4602   25         2.6
 2017 SEP  8   14 00 02.4 34.3138 26.3252   11         3.0
 2017 SEP  8   14 09 53.8 36.5332 25.4590    6         2.7
 2017 SEP  8   14 32 46.6 36.5332 25.4004    6         2.5
 2017 SEP  8   14 36 25.6 36.5186 25.4736   10         3.0
 2017 SEP  8   17 10 59.9 38.8440 20.5847    6         1.7
 2017 SEP  8   17 18 46.5 36.5771 25.7959   12         2.6
 2017 SEP  8   17 39 57.2 38.6426 20.6543   12         1.4
 2017 SEP  8   17 51 24.2 36.7656 27.4302    5         2.4
 2017 SEP  8   18 33 40.9 39.5654 26.0303   13         2.5
 2017 SEP  8   18 47 41.2 38.2764 20.6396    9         1.1
 2017 SEP  8   19 17 43.8 41.1182 23.2471   14         2.2
 2017 SEP  8   20 17 25.7 35.2693 22.8610   23         2.7
 2017 SEP  8   20 18 11.0 38.8707 20.6320    9         1.9
 2017 SEP  8   20 32 54.4 38.9878 26.0423    9         1.9
 2017 SEP  8   20 32 56.6 35.2788 22.7988   26         2.0
 2017 SEP  8   22 54 54.9 39.4817 20.4378   11         1.9
 2017 SEP  8   23 04 50.4 37.0088 27.6173    9         3.3
 2017 SEP  8   23 15 12.0 36.5186 25.4150    8         2.0
 2017 SEP  8   23 23 34.1 37.1338 27.6709   10         4.0
 2017 SEP  8   23 29 35.8 38.4521 23.4521   22         1.4
 2017 SEP  8   23 42 06.7 37.1631 27.7295   15         2.7
 2017 SEP  8   23 44 38.2 39.3018 20.2002   25         1.8
 2017 SEP  9   00 13 26.0 38.0498 23.7630   11         0.5
 2017 SEP  9   00 28 05.1 38.4563 23.4758   13         1.1
 2017 SEP  9   00 30 21.5 38.3425 21.7532   15         1.7
 2017 SEP  9   00 56 33.4 39.0002 26.0683   10         1.6
 2017 SEP  9   01 21 37.4 34.7607 26.0010   33         2.7
 2017 SEP  9   01 33 22.5 38.2471 22.3389    7         1.8
 2017 SEP  9   01 51 23.4 38.2617 22.0898   12         1.0
 2017 SEP  9   02 05 34.4 39.1699 28.0957   18         2.8
 2017 SEP  9   02 52 55.7 37.8223 23.0566   12         1.4
 2017 SEP  9   04 04 37.1 36.6650 21.7822   25         2.1
 2017 SEP  9   04 35 45.5 38.4082 21.8848   18         1.8
 2017 SEP  9   05 00 54.5 36.0498 27.3779   16         2.6
 2017 SEP  9   06 26 39.2 39.5215 26.1035   13         2.3
 2017 SEP  9   06 49 21.2 38.9877 26.0403   18         0.9
 2017 SEP  9   07 26 59.6 38.8770 21.1816   17         1.7
 2017 SEP  9   07 37 21.2 36.5900 21.9452   42         2.6
 2017 SEP  9   08 09 26.3 36.9287 27.3779   14         3.2
 2017 SEP  9   08 27 24.1 37.8809 21.0059   23         2.0
 2017 SEP  9   09 37 28.1 34.9860 27.1417   13         2.8
 2017 SEP  9   10 15 32.9 37.6117 21.1359   15         1.6
 2017 SEP  9   11 03 24.8 38.7538 23.2155   11         2.9
 2017 SEP  9   11 39 20.0 38.9148 26.7288    7         3.7
 2017 SEP  9   12 17 04.1 35.2350 22.8021   35         2.8
 2017 SEP  9   12 59 05.1 38.4586 23.5135   24         1.5
 2017 SEP  9   13 46 01.1 38.3487 22.3196   12         1.6
 2017 SEP  9   14 01 24.6 38.4489 23.4920   13         2.2
 2017 SEP  9   15 03 21.7 38.4109 23.4860   18         1.2
 2017 SEP  9   16 54 07.9 38.5558 27.0262   27         2.7
 2017 SEP  9   16 57 08.8 38.5963 22.5627   33         1.7
 2017 SEP  9   18 06 41.7 34.9515 22.9342   10         2.5
 2017 SEP  9   18 34 20.1 38.4568 23.4887   11         1.8
 2017 SEP  9   19 48 32.3 38.5721 21.5067   27         1.2
 2017 SEP  9   20 05 59.0 39.5197 25.8645   14         1.6
 2017 SEP  9   20 43 31.2 38.4518 23.4988   10         1.9
 2017 SEP  9   21 26 48.7 38.2169 20.5051   18         1.8
 2017 SEP  9   21 59 25.0 38.4507 23.4873   15         1.8
 2017 SEP  9   22 19 03.6 37.0107 27.6692    9         3.3
 2017 SEP  9   22 25 03.9 39.5320 26.0353   11         3.1
 2017 SEP  9   22 27 59.1 38.5410 23.4769   32         1.3
 2017 SEP  9   22 54 31.2 38.4960 23.4802   10         1.5
 2017 SEP  9   23 59 17.0 38.3327 21.8715   16         0.8
 2017 SEP 10   00 12 21.9 38.5506 23.6357   16         3.0
 2017 SEP 10   00 26 16.9 38.1271 20.3934   19         1.6
 2017 SEP 10   00 31 56.9 38.4883 23.5341   12         2.0
 2017 SEP 10   00 34 17.7 38.5400 23.4814   42         1.6
 2017 SEP 10   00 45 01.3 39.8602 26.1530   14         1.8
 2017 SEP 10   00 47 55.4 37.3677 25.2315    9         1.6
 2017 SEP 10   01 05 29.7 38.6105 23.5538   10         1.9
 2017 SEP 10   01 13 27.4 38.4293 23.5007   17         1.6
 2017 SEP 10   01 38 54.3 37.0129 26.3196   84         2.5
 2017 SEP 10   01 53 48.2 38.4443 23.4865   12         2.9
 2017 SEP 10   02 08 03.7 38.4499 23.5075   10         2.2
 2017 SEP 10   02 17 50.9 38.4538 23.5082   11         1.9
 2017 SEP 10   02 22 10.8 38.4520 23.4928    7         2.5
 2017 SEP 10   02 36 30.1 38.4492 23.4988    7         2.1
 2017 SEP 10   02 38 27.0 38.4637 23.5045   10         1.8
 2017 SEP 10   02 47 36.0 36.9858 27.6057   12         1.4
 2017 SEP 10   02 48 01.9 39.5800 20.4280    6         2.1
 2017 SEP 10   03 29 54.7 38.4635 23.5017   10         2.3
 2017 SEP 10   03 40 34.0 38.3139 23.2297   43         1.8
 2017 SEP 10   03 46 59.1 38.4641 23.5611   10         1.7
 2017 SEP 10   04 16 48.4 38.2155 20.5046   17         1.1
 2017 SEP 10   04 20 43.1 38.4933 23.5776   12         1.9
 2017 SEP 10   04 34 46.7 39.9692 20.7486   27         1.7
 2017 SEP 10   04 41 11.4 38.4453 23.4920   13         1.9
 2017 SEP 10   05 07 38.8 38.4114 23.4764   18         2.2
 2017 SEP 10   05 14 18.5 38.4480 23.4911   15         1.9
 2017 SEP 10   05 29 48.1 38.4544 23.4627   14         2.4
 2017 SEP 10   05 35 13.8 38.4416 23.5643   18         2.0
 2017 SEP 10   05 45 42.1 38.4064 23.3221   16         1.5
 2017 SEP 10   05 57 03.1 38.4732 23.7003   22         1.8
 2017 SEP 10   06 11 30.5 38.4970 23.6270   12         1.6
 2017 SEP 10   06 17 39.5 38.4581 23.5185   12         2.0
 2017 SEP 10   06 37 04.7 38.6087 22.4332   39         1.6
 2017 SEP 10   08 09 53.0 40.0919 20.4849   12         1.9
 2017 SEP 10   08 19 50.5 40.1376 20.3970   16         2.2
 2017 SEP 10   08 29 28.6 37.9509 22.0674   11         2.8
 2017 SEP 10   08 31 53.9 38.0062 22.1148   10         3.8
 2017 SEP 10   08 43 17.1 37.9830 22.1013   10         2.4
 2017 SEP 10   09 47 03.5 38.3688 23.2608    5         1.3
 2017 SEP 10   10 03 50.8 36.2384 29.3683   60         3.1
 2017 SEP 10   10 15 47.4 38.3368 21.6888   14         1.0
 2017 SEP 10   11 37 56.2 38.2173 23.4306   27         1.5
 2017 SEP 10   11 52 23.7 39.3613 20.5270   51         2.3
 2017 SEP 10   12 01 35.0 38.4641 23.5867   11         1.8
 2017 SEP 10   12 52 33.2 38.3565 22.3017    5         2.3
 2017 SEP 10   13 08 05.1 38.7907 21.1468   17         1.4
 2017 SEP 10   13 10 06.2 36.8615 27.3167   14         2.4
 2017 SEP 10   15 18 57.3 38.4412 23.5071   10         1.8
 2017 SEP 10   15 42 47.2 38.7525 25.9960   20         1.6
 2017 SEP 10   15 43 16.9 38.3165 22.0862    7         1.1
 2017 SEP 10   16 02 45.5 39.5275 25.8925    8         1.8
 2017 SEP 10   16 11 10.2 34.6014 24.9445   28         2.4
 2017 SEP 10   16 11 46.6 38.4476 23.5043   11         2.5
 2017 SEP 10   16 58 40.7 37.0285 27.7103   13         3.0
 2017 SEP 10   17 03 26.0 38.3633 23.3945   42         1.5
 2017 SEP 10   17 11 31.5 38.4059 23.4453   35         2.8
 2017 SEP 10   17 15 12.6 39.5663 23.3286   11         2.9
 2017 SEP 10   18 23 56.2 38.0777 20.3384   24         1.2
 2017 SEP 10   19 30 31.7 38.7469 20.6451   11         0.8
 2017 SEP 10   21 01 05.8 38.3926 23.4348   20         1.4
 2017 SEP 10   21 28 20.7 35.5014 27.5143   46         2.6
 2017 SEP 10   21 49 39.4 38.4437 23.4828   10         1.8
 2017 SEP 10   22 34 51.3 38.8779 26.6977   15         2.1
 2017 SEP 10   22 46 38.0 38.3917 23.3954   28         2.1
 2017 SEP 10   23 19 59.5 38.4077 20.5403   17         2.2
 2017 SEP 10   23 25 42.5 39.5041 20.5801   25         1.8
 2017 SEP 11   00 03 06.2 38.9280 24.0975   11         2.0
 2017 SEP 11   00 31 59.4 37.6507 21.7723   13         1.5
 2017 SEP 11   00 45 52.2 36.9568 27.3858   10         2.8
 2017 SEP 11   00 56 54.9 38.2307 22.9465   26         1.2
 2017 SEP 11   01 08 40.8 37.6830 22.2140   14         1.3
 2017 SEP 11   01 21 48.0 38.4550 23.5098   10         2.3
 2017 SEP 11   01 25 09.2 38.9428 24.0825    7         1.6
 2017 SEP 11   01 28 48.2 34.9340 26.0018    6         2.0
 2017 SEP 11   01 42 27.5 38.9113 23.1828    7         1.1
 2017 SEP 11   01 46 11.9 38.4507 23.5327   10         1.8
 2017 SEP 11   01 53 14.5 34.9110 25.3313   16         1.4
 2017 SEP 11   02 47 03.7 38.9067 23.1713   10         1.7
 2017 SEP 11   02 47 20.9 36.9534 27.5839   17         1.7
 2017 SEP 11   04 11 31.6 38.4498 23.5080   10         1.7
 2017 SEP 11   07 41 19.8 38.6588 22.5407   16         1.6
 2017 SEP 11   10 15 52.1 38.1975 21.7122   17         2.6
 2017 SEP 11   11 39 56.1 35.3755 23.3405   26         2.5
 2017 SEP 11   11 52 50.2 35.1855 27.8027    8         3.0
 2017 SEP 11   13 07 01.9 38.4718 23.5868   11         1.6
 2017 SEP 11   13 23 48.0 39.4812 21.9745   68         2.0
 2017 SEP 11   14 15 51.5 38.1988 22.6255   11         2.0
 2017 SEP 11   14 43 48.5 37.3600 22.2398   10         1.8
 2017 SEP 11   14 56 06.4 38.4580 23.4925   11         2.1
 2017 SEP 11   15 36 46.3 38.7460 20.5910   12         1.8
 2017 SEP 11   16 04 05.3 36.9417 27.5837   14         2.8
 2017 SEP 11   16 20 15.1 39.1467 21.5260    8         4.9
 2017 SEP 11   17 07 19.4 39.1368 21.5513   18         1.6
 2017 SEP 11   19 03 20.6 38.8943 26.2155   12         2.0
 2017 SEP 11   19 45 42.0 38.4552 23.5040    8         2.3
 2017 SEP 11   20 49 27.0 38.4752 23.4922    4         2.7
 2017 SEP 11   21 06 29.4 37.3471 20.5838    9         2.5
 2017 SEP 11   21 25 47.2 38.4695 23.5080   11         1.9
 2017 SEP 11   22 59 05.0 38.4428 23.4895   12         1.5
 2017 SEP 12   01 20 30.5 37.9948 22.1190   12         1.8
 2017 SEP 12   01 38 33.7 38.4388 23.5105   14         1.8
 2017 SEP 12   02 27 43.2 38.3133 22.1193    8         1.6
 2017 SEP 12   02 34 38.3 37.3307 23.8058    8         1.9
 2017 SEP 12   04 33 38.0 35.0650 26.9968    9         2.6
 2017 SEP 12   07 00 49.1 36.9462 27.2478   14         2.8
 2017 SEP 12   07 45 47.6 39.1515 21.5325   18         1.9
 2017 SEP 12   08 54 38.4 39.4960 26.0620   13         2.3
 2017 SEP 12   09 00 47.4 38.4440 23.4885   10         2.0
 2017 SEP 12   09 11 33.8 38.9850 22.2620   16         2.0
 2017 SEP 12   14 30 05.0 38.4660 23.5095   18         1.4
 2017 SEP 12   15 28 02.7 38.4613 23.4987   18         1.6
 2017 SEP 12   16 30 19.3 38.2985 21.7640    9         2.2
 2017 SEP 12   17 49 37.8 36.4802 22.9842   10         2.5
 2017 SEP 12   18 13 05.6 37.3817 22.0335   10         1.7
 2017 SEP 12   18 39 41.8 40.0997 21.6147   12         1.3
 2017 SEP 12   20 27 10.8 38.4305 21.7993   11         1.4
 2017 SEP 12   20 29 29.4 39.6285 23.2907   12         1.7
 2017 SEP 12   20 58 30.5 38.3638 21.8795    8         1.8
 2017 SEP 12   21 07 42.6 36.7650 28.2278   15         2.3
 2017 SEP 12   21 43 00.1 38.2053 22.6690   11         2.0
 2017 SEP 12   22 03 33.1 38.4485 21.5923   18         2.4
 2017 SEP 12   23 46 26.5 34.9638 22.8728    8         2.9
 2017 SEP 13   00 12 10.6 36.4732 22.8313    5         2.4
 2017 SEP 13   00 18 29.6 38.4077 21.8033   13         1.0
 2017 SEP 13   01 36 30.9 37.8913 22.6388    8         1.8
 2017 SEP 13   02 17 20.4 38.3675 25.6320   12         1.7
 2017 SEP 13   03 54 08.3 38.3582 21.7400   15         2.0
 2017 SEP 13   05 53 40.8 38.3350 22.2393   11         1.9
 2017 SEP 13   06 26 14.6 38.2053 20.3948   13         3.3
 2017 SEP 13   07 25 14.1 38.7123 23.4465   29         1.9
 2017 SEP 13   08 33 14.5 39.2222 20.7587   24         1.9
 2017 SEP 13   08 51 44.4 38.4567 23.4953   18         2.1
 2017 SEP 13   09 42 15.9 37.0223 23.7715   17         2.2
 2017 SEP 13   10 38 01.7 37.6698 21.3143   12         2.5
 2017 SEP 13   12 28 30.6 38.1958 20.3757   15         2.1
 2017 SEP 13   12 37 28.5 40.1596 20.2194    3         2.0
 2017 SEP 13   13 40 47.9 37.6777 22.3863   47         2.0
 2017 SEP 13   16 37 54.2 39.5457 25.9932   12         2.2
 2017 SEP 13   16 45 32.6 39.5520 26.0060   12         2.1
 2017 SEP 13   18 15 12.2 39.2050 24.5397    8         1.8
 2017 SEP 13   19 20 08.0 38.3975 21.5265   15         2.5
 2017 SEP 13   19 48 44.3 39.8172 21.2858   10         1.4
 2017 SEP 13   20 19 19.2 36.1447 27.0207   25         2.5
 2017 SEP 13   21 07 31.4 39.8497 21.2657   12         1.7
 2017 SEP 13   21 14 57.4 39.8413 21.2727    8         2.5
 2017 SEP 13   21 23 33.5 39.5400 26.0108   14         3.1
 2017 SEP 13   22 20 32.2 38.4993 23.5789   25         1.8
 2017 SEP 13   22 20 49.9 40.3761 25.6874   15         2.2
 2017 SEP 13   22 22 16.3 36.6714 26.9724   44         2.8
 2017 SEP 13   22 38 07.1 38.4164 21.8179   15         1.4
 2017 SEP 13   23 28 33.2 36.0974 23.3533   13         2.0
 2017 SEP 13   23 51 27.1 38.6508 23.2260    8         1.1
 2017 SEP 13   23 57 55.5 38.5629 22.3343   15         1.7
 2017 SEP 14   00 05 16.4 38.3743 23.3945   39         1.5
 2017 SEP 14   00 09 23.1 38.4641 23.4970   19         1.5
 2017 SEP 14   00 11 24.0 39.8520 21.2430   17         1.6
 2017 SEP 14   00 19 14.4 38.4489 23.4435   16         1.4
 2017 SEP 14   00 22 06.1 38.4641 23.6343   14         1.1
 2017 SEP 14   00 50 54.9 40.9552 19.5209   32         1.8
 2017 SEP 14   01 02 49.8 38.8376 26.4120   17         1.9
 2017 SEP 14   01 04 24.4 38.3400 23.4801   35         1.5
 2017 SEP 14   01 27 54.1 38.4750 23.5373    5         2.2
 2017 SEP 14   01 34 36.6 38.4613 23.5052   12         1.6
 2017 SEP 14   02 02 57.9 38.9250 23.9159   26         1.5
 2017 SEP 14   02 07 18.5 38.9699 26.6890   14         3.2
 2017 SEP 14   02 08 54.6 38.2585 20.4066   16         1.6
 2017 SEP 14   02 19 01.4 38.0928 25.9026   24         2.6
 2017 SEP 14   04 08 53.4 38.4582 23.5122    8         1.7
 2017 SEP 14   04 23 34.9 38.9667 26.1969    8         1.4
 2017 SEP 14   05 11 33.4 38.4499 23.5231   18         1.6
 2017 SEP 14   07 55 11.7 37.4738 22.7482    8         2.7
 2017 SEP 14   09 02 44.3 38.3693 23.3977   28         1.5
 2017 SEP 14   11 26 04.7 36.5781 23.1015   28         2.9
 2017 SEP 14   12 21 33.9 39.6204 27.9089   30         2.7
 2017 SEP 14   12 26 04.0 34.1548 23.4687   20         2.8
 2017 SEP 14   12 50 22.8 38.8522 23.8559   35         1.5
 2017 SEP 14   12 55 08.6 38.3565 23.3858   29         1.4
 2017 SEP 14   13 36 05.9 38.2320 22.5792   20         1.4
 2017 SEP 14   14 07 19.1 38.6549 22.8777   24         1.7
 2017 SEP 14   14 39 57.4 41.1143 19.6937   10         2.9
 2017 SEP 14   14 40 47.3 38.4553 23.5130   16         1.5
 2017 SEP 14   14 56 25.9 39.6602 20.7362    8         1.8
 2017 SEP 14   15 10 22.4 38.4169 23.5103   32         1.5
 2017 SEP 14   16 26 45.5 38.4247 23.4393   49         1.9
 2017 SEP 14   16 45 57.6 38.2018 20.3572   16         1.5
 2017 SEP 14   17 36 37.0 38.4196 21.8532   15         1.3
 2017 SEP 14   17 45 35.5 36.0626 22.3700    4         2.6
 2017 SEP 14   18 48 02.3 38.8392 23.1573   10         1.6
 2017 SEP 14   18 55 29.7 38.2974 22.5027   14         2.7
 2017 SEP 14   18 58 28.1 38.7790 20.5673   10         1.4
 2017 SEP 14   19 11 11.7 37.0834 24.1983  119         2.9
 2017 SEP 14   19 29 56.8 38.4517 23.4883   31         1.4
 2017 SEP 14   19 43 31.6 38.0942 20.7706   15         1.6
 2017 SEP 14   19 58 05.4 39.4318 27.6801    8         2.6
 2017 SEP 14   20 09 53.6 38.4384 23.4824   23         1.4
 2017 SEP 14   20 13 41.4 38.4329 23.4933   31         1.3
 2017 SEP 14   21 04 59.5 37.8708 21.5048   23         2.0
 2017 SEP 14   23 31 33.3 34.9017 22.9303   24         2.8
 2017 SEP 14   23 46 02.9 36.9223 27.3532   13         2.6
 2017 SEP 15   00 11 24.9 38.8142 24.7774   16         2.2
 2017 SEP 15   00 14 22.3 40.8957 21.4957   36         1.4
 2017 SEP 15   00 20 51.5 36.8619 21.6660    7         3.1
 2017 SEP 15   00 26 20.0 37.8159 22.6968   77         1.7
 2017 SEP 15   00 29 38.9 38.3597 20.4172   24         1.2
 2017 SEP 15   00 48 34.9 37.2272 20.5536   11         2.2
 2017 SEP 15   00 52 56.5 38.4146 23.4769   35         1.3
 2017 SEP 15   00 52 59.3 37.6080 23.3661   15         1.2
 2017 SEP 15   01 16 02.5 38.9827 22.4263   18         1.3
 2017 SEP 15   02 08 29.1 38.3432 23.3102   39         1.4
 2017 SEP 15   02 21 51.9 38.4775 23.5203   17         1.4
 2017 SEP 15   02 55 05.2 37.8688 22.6827   14         1.5
 2017 SEP 15   03 07 12.7 34.4092 23.6865   18         3.6
 2017 SEP 15   03 14 27.0 38.4128 23.5941   11         2.1
 2017 SEP 15   03 23 38.0 39.5700 26.0495   14         2.2
 2017 SEP 15   04 03 03.2 38.8417 26.1415   14         1.4
 2017 SEP 15   04 13 36.1 39.3317 21.8798    9         2.0
 2017 SEP 15   04 29 01.2 37.5531 24.3329   13         1.3
 2017 SEP 15   04 30 09.0 41.4583 23.9296   17         1.8
 2017 SEP 15   05 37 53.2 38.1161 20.4099   22         1.4
 2017 SEP 15   05 38 31.7 34.9649 24.5279   53         2.4
 2017 SEP 15   05 49 02.5 38.4558 23.5217   10         2.0
 2017 SEP 15   06 36 10.6 38.6856 23.7552   12         1.6
 2017 SEP 15   07 02 31.4 35.7873 25.6413   98         2.3
 2017 SEP 15   07 21 35.3 38.7827 27.7695    6         3.0
 2017 SEP 15   07 53 45.2 38.2553 20.4080   19         1.1
 2017 SEP 15   07 56 18.1 35.3377 26.1167   12         2.7
 2017 SEP 15   08 28 48.5 38.4683 20.5443    6         1.4
 2017 SEP 15   08 55 17.6 37.0002 27.6367   14         2.9
 2017 SEP 15   09 27 37.4 38.1347 22.2028    7         2.0
 2017 SEP 15   11 17 45.3 38.4844 23.5469    6         1.7
 2017 SEP 15   11 42 34.3 36.0123 23.1787    6         2.5
 2017 SEP 15   11 45 04.5 38.9453 26.2422   13         1.7
 2017 SEP 15   11 48 25.0 37.7460 21.0663   11         1.7
 2017 SEP 15   12 00 43.8 39.3403 20.3237    9         2.0
 2017 SEP 15   12 08 40.7 37.7023 20.9537   24         1.7
 2017 SEP 15   12 15 43.2 37.7073 20.9258   20         1.5
 2017 SEP 15   12 26 44.9 37.9580 22.6815   19         1.1
 2017 SEP 15   12 26 51.8 37.3760 20.6418   18         1.8
 2017 SEP 15   12 54 42.9 37.8662 22.8812   16         1.1
 2017 SEP 15   15 58 54.0 38.6992 21.3043   16         1.9
 2017 SEP 15   19 05 10.7 37.6163 26.9947    7         2.7
 2017 SEP 15   19 16 03.0 40.1212 24.2807   48         1.1
 2017 SEP 15   20 07 09.1 35.4609 24.1797   18         1.4
 2017 SEP 15   21 51 35.6 39.1641 19.3984   18         1.7
 2017 SEP 15   21 55 08.8 39.1319 21.5273   14         3.2
 2017 SEP 15   22 16 46.6 34.7734 23.7891   19         2.4
 2017 SEP 15   22 19 22.9 36.9766 27.5859   18         2.9
 2017 SEP 15   22 31 12.5 38.4851 23.4631   17         0.9
 2017 SEP 15   22 58 13.5 38.2188 23.3438   13         1.4
 2017 SEP 15   23 08 03.9 38.4453 23.4922   12         2.2
 2017 SEP 15   23 11 40.0 36.1328 23.3047   16         1.9
 2017 SEP 15   23 46 03.7 38.4453 23.4922    9         1.9
 2017 SEP 16   00 14 45.0 37.8108 20.7443   17         1.8
 2017 SEP 16   00 29 13.9 38.4463 23.4965   11         1.4
 2017 SEP 16   00 39 02.6 37.8947 21.3888   11         1.5
 2017 SEP 16   00 56 33.8 37.0078 22.5703   13         2.1
 2017 SEP 16   01 06 50.4 39.6875 23.8125   20         1.3
 2017 SEP 16   01 26 50.3 38.7422 20.6172   11         1.3
 2017 SEP 16   01 30 59.2 38.1592 20.4053   16         1.8
 2017 SEP 16   02 53 07.6 38.0713 25.8545   16         2.5
 2017 SEP 16   03 07 20.0 38.4407 23.4975   10         2.4
 2017 SEP 16   03 16 43.0 37.9141 21.0234   22         1.9
 2017 SEP 16   03 23 06.2 36.8672 27.3203   19         2.6
 2017 SEP 16   03 36 59.3 38.4952 23.5153   24         0.9
 2017 SEP 16   04 04 44.1 38.4537 23.4920   11         1.5
 2017 SEP 16   04 47 51.3 38.2590 20.3824   14         0.8
 2017 SEP 16   06 04 59.3 38.0703 20.3203   18         2.1
 2017 SEP 16   06 22 28.4 37.3828 22.8984   13         2.1
 2017 SEP 16   07 26 49.9 40.1193 19.8734    6         1.9
 2017 SEP 16   07 33 11.7 34.8203 24.1172    9         1.9
 2017 SEP 16   08 12 41.6 39.4290 26.3895   14         4.0
 2017 SEP 16   08 19 51.6 35.2863 27.6837   12         2.8
 2017 SEP 16   08 26 17.9 39.4141 26.3672   16         3.1
 2017 SEP 16   08 33 56.1 37.1508 27.7265    8         3.9
 2017 SEP 16   08 38 08.6 38.3331 23.5199   39         1.6
 2017 SEP 16   09 29 29.2 37.1832 27.7094    9         3.6
 2017 SEP 16   10 06 35.4 37.3906 22.8906   10         1.6
 2017 SEP 16   10 39 59.3 37.1797 27.7422   17         3.1
 2017 SEP 16   11 39 11.0 38.7422 20.5547    5         1.3
