      DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2020 OCT 27   01 37 20.8 39.7678 22.1640    8         2.4
 2020 OCT 27   01 39 39.6 38.2443 24.1873    9         1.9
 2020 OCT 27   02 06 18.1 37.4048 22.1704   11         1.7
 2020 OCT 27   02 22 30.0 37.4181 22.1626   15         1.9
 2020 OCT 27   03 20 34.4 38.6517 25.5853   30         1.6
 2020 OCT 27   05 18 21.8 39.1031 23.4512   12         1.9
 2020 OCT 27   05 48 29.5 39.3521 24.8886   15         2.2
 2020 OCT 27   06 04 42.8 39.1141 23.4622   18         2.2
 2020 OCT 27   06 08 10.5 39.0994 23.4531   13         1.7
 2020 OCT 27   06 44 17.4 39.3484 24.8831   14         2.0
 2020 OCT 27   07 35 51.8 38.8152 21.1665   30         1.7
 2020 OCT 27   08 00 07.5 38.3304 25.1303    8         2.3
 2020 OCT 27   09 52 12.7 35.0154 27.1220    5         3.2
 2020 OCT 27   10 00 19.9 39.8918 23.3968   15         2.5
 2020 OCT 27   10 17 14.2 39.3114 23.0113   12         2.3
 2020 OCT 27   10 26 00.0 37.5961 20.6662   15         2.2
 2020 OCT 27   11 01 39.2 41.6684 23.2388   11         2.8
 2020 OCT 27   11 40 13.2 37.4355 22.1397   12         2.6
 2020 OCT 27   12 45 30.1 38.7405 20.5875   11         0.8
 2020 OCT 27   12 53 06.5 38.4238 23.3762   10         2.2
 2020 OCT 27   13 15 21.0 39.2972 20.5490   17         2.0
 2020 OCT 27   13 57 55.4 39.3558 25.7254   17         2.5
 2020 OCT 27   14 14 18.3 38.9008 28.0206    9         3.1
 2020 OCT 27   15 26 42.9 34.9503 25.0589   23         2.0
 2020 OCT 27   15 26 55.1 37.9527 22.0235   10         1.0
 2020 OCT 27   15 48 32.1 37.4016 22.1983   13         1.9
 2020 OCT 27   16 08 37.3 39.2390 20.7857   14         1.9
 2020 OCT 27   17 06 16.4 35.0674 23.1198   22         2.1
 2020 OCT 27   17 29 26.1 37.4126 22.1214   12         1.7
 2020 OCT 27   18 00 49.0 38.3354 21.3744   29         1.8
 2020 OCT 27   18 33 28.4 34.8019 24.1360   16         2.4
 2020 OCT 27   18 43 37.9 37.7536 21.7337   10         1.2
 2020 OCT 27   19 48 23.8 38.6307 21.4682   25         1.1
 2020 OCT 27   20 07 04.2 37.8053 23.4251   14         1.2
 2020 OCT 27   20 57 16.1 37.7774 23.5373   15         1.4
 2020 OCT 27   21 00 34.8 39.1631 21.7625   16         1.5
 2020 OCT 27   21 02 13.9 34.9237 24.4208   50         1.4
 2020 OCT 27   21 02 31.3 39.1452 21.7484   17         1.3
 2020 OCT 27   21 17 30.9 39.1507 21.7648   16         1.4
 2020 OCT 27   21 43 02.2 34.9466 24.3979   42         2.1
 2020 OCT 27   23 07 07.2 38.2475 22.1361    9         0.8
 2020 OCT 27   23 13 18.6 34.3021 26.3425    2         1.8
 2020 OCT 27   23 41 49.2 34.9997 23.7845   29         1.9
 2020 OCT 27   23 44 05.7 39.4235 22.9459   13         1.7
 2020 OCT 28   00 39 45.8 39.4427 24.0143   17         1.5
 2020 OCT 28   00 41 19.8 34.4577 25.4929    7         3.3
 2020 OCT 28   01 00 39.1 34.2261 26.0669   14         1.7
 2020 OCT 28   01 05 59.9 34.7520 24.8552   18         2.2
 2020 OCT 28   01 31 35.7 38.3116 22.3549   13         1.4
 2020 OCT 28   01 33 15.4 35.5005 22.6978   16         2.4
 2020 OCT 28   02 23 10.2 37.3398 20.6277    7         1.9
 2020 OCT 28   04 45 54.0 39.1118 23.4654   16         1.6
 2020 OCT 28   04 53 32.8 37.8694 21.0805   24         2.1
 2020 OCT 28   05 04 54.2 38.1697 22.7083   18         1.5
 2020 OCT 28   05 36 05.1 39.1173 21.7168   12         2.5
 2020 OCT 28   06 00 23.5 34.9246 24.4254   46         2.4
 2020 OCT 28   08 52 06.2 35.6076 26.2930   18         2.1
 2020 OCT 28   10 10 41.3 39.7476 22.1750    6         2.1
 2020 OCT 28   10 55 48.8 38.3455 22.1159   12         1.7
 2020 OCT 28   11 07 32.8 34.8111 25.0681   24         2.0
 2020 OCT 28   13 21 14.7 36.2082 22.5797    8         2.6
 2020 OCT 28   14 09 01.7 39.9934 24.3764   29         2.6
 2020 OCT 28   14 25 06.2 36.2320 22.2830   31         2.5
 2020 OCT 28   15 28 02.8 38.4618 21.7268   16         1.1
 2020 OCT 28   15 40 43.8 37.5206 21.9640   13         1.7
 2020 OCT 28   16 24 58.8 39.4167 22.9344   15         2.0
 2020 OCT 28   17 42 51.1 38.5918 23.2494   15         1.9
 2020 OCT 28   19 31 31.6 39.3123 21.5346   16         1.8
 2020 OCT 28   20 17 24.8 34.5328 24.3301   30         2.5
 2020 OCT 28   22 08 04.5 38.4325 23.7859   16         3.4
 2020 OCT 28   23 47 38.2 38.6655 22.8433   16         2.1
 2020 OCT 29   02 23 15.3 35.5627 26.7297   11         2.8
 2020 OCT 29   02 41 16.6 38.2045 22.7000   18         1.6
 2020 OCT 29   02 53 38.3 38.1729 20.5399   25         1.5
 2020 OCT 29   03 01 00.1 38.1505 22.6021   19         1.4
 2020 OCT 29   03 03 12.5 39.4167 22.9500   14         3.1
 2020 OCT 29   03 16 34.3 39.4185 22.9454   11         2.1
 2020 OCT 29   03 54 22.7 34.7964 24.1159   30         2.4
 2020 OCT 29   05 27 14.7 37.1393 20.2972    8         2.4
 2020 OCT 29   05 47 33.5 39.3942 22.9532   13         2.4
 2020 OCT 29   06 32 51.9 37.6163 20.5417   15         2.5
 2020 OCT 29   07 46 02.3 38.0484 23.7662   12         1.0
 2020 OCT 29   08 15 46.1 38.3432 22.3947    8         1.5
 2020 OCT 29   09 01 21.4 34.8074 24.8465   19         2.8
 2020 OCT 29   09 11 26.2 34.8752 24.8978   29         2.0
 2020 OCT 29   10 38 11.8 34.4943 24.9307   33         2.4
 2020 OCT 29   11 00 06.8 39.1090 23.5066   16         2.0
 2020 OCT 29   11 12 22.1 38.4453 23.7337   15         1.7
 2020 OCT 29   11 40 41.4 38.3963 23.3762   17         1.7
 2020 OCT 29   12 33 04.7 37.8488 21.0782   24         1.9
 2020 OCT 29   12 41 59.0 37.7206 20.5032   17         2.3
 2020 OCT 29   13 00 24.6 38.2338 20.5623   16         2.4
 2020 OCT 29   13 02 56.5 38.2494 22.2386   54         2.7
 2020 OCT 29   15 10 13.0 39.1168 21.6376   17         1.4
 2020 OCT 29   15 33 53.6 39.4162 25.8371   15         2.5
 2020 OCT 29   16 44 52.5 38.2407 20.5783   13         1.6
 2020 OCT 29   17 20 33.1 39.0994 21.6550   17         1.3
 2020 OCT 29   18 33 30.0 37.3984 20.7779    6         2.0
 2020 OCT 29   20 20 34.9 38.3931 22.0070    9         1.4
 2020 OCT 29   20 56 31.3 38.4187 22.0006   11         1.0
 2020 OCT 29   22 33 37.1 38.1674 23.9767    4         2.3
 2020 OCT 29   23 17 08.0 34.4394 24.3631   26         1.9
 2020 OCT 29   23 23 20.5 37.8676 21.2672   11         1.5
 2020 OCT 29   23 28 59.7 34.6326 24.6716   33         1.7
 2020 OCT 29   23 47 44.3 38.8129 23.7799   16         1.6
 2020 OCT 29   23 49 31.9 37.3837 20.3824    4         2.2
 2020 OCT 29   23 54 16.2 38.6746 22.5101   24         1.3
 2020 OCT 30   00 06 27.6 39.6268 23.3981   15         1.8
 2020 OCT 30   00 22 09.7 34.3900 26.5622   12         2.7
 2020 OCT 30   00 30 23.4 38.4041 21.7213   10         0.9
 2020 OCT 30   00 31 33.8 38.7685 22.8154    9         1.5
 2020 OCT 30   00 47 24.6 37.2308 20.3119   13         2.1
 2020 OCT 30   00 59 58.8 38.1596 23.9690    4         1.1
 2020 OCT 30   01 14 45.9 38.3839 22.0354    9         0.9
 2020 OCT 30   01 15 15.3 38.3565 22.1690   12         1.0
 2020 OCT 30   01 40 13.0 39.3636 24.7517   18         1.7
 2020 OCT 30   01 44 15.8 37.4533 20.4648   11         2.3
 2020 OCT 30   02 44 53.1 39.3723 26.3333   18         2.2
 2020 OCT 30   03 03 27.4 34.8514 24.9106   29         2.5
 2020 OCT 30   03 17 13.7 37.3187 20.8722   10         2.3
 2020 OCT 30   03 54 36.8 38.5725 21.9292   21         1.3
 2020 OCT 30   04 56 04.6 34.6628 24.0683   38         3.5
 2020 OCT 30   05 30 04.8 39.1580 21.7410   32         1.8
 2020 OCT 30   05 51 37.3 34.5099 24.8016   18         1.9
 2020 OCT 30   07 19 27.4 38.1500 23.9447    4         2.6
 2020 OCT 30   07 41 36.3 37.1201 20.2835    4         3.3
 2020 OCT 30   09 20 39.8 34.4211 26.5787    2         3.1
 2020 OCT 30   11 07 54.0 35.9894 21.5277   78         3.8
 2020 OCT 30   11 51 24.4 37.9001 26.8167   12         6.7
 2020 OCT 30   12 04 44.0 37.9019 26.3516   16         4.3
 2020 OCT 30   12 17 18.7 37.7225 26.5091    8         3.7
 2020 OCT 30   12 19 10.0 37.7726 26.4737   10         4.0
 2020 OCT 30   12 22 49.8 37.8955 26.9678   12         4.1
 2020 OCT 30   12 28 56.7 35.0674 23.9328   22         3.0
 2020 OCT 30   12 33 22.4 37.7783 26.7334   27         4.0
 2020 OCT 30   12 45 04.8 37.9514 25.9579   24         3.1
 2020 OCT 30   12 46 34.9 36.0983 21.5616   77         3.7
 2020 OCT 30   12 51 48.2 38.8792 23.5698   13         2.3
 2020 OCT 30   13 00 44.7 37.8360 26.7856   25         4.6
 2020 OCT 30   13 22 20.8 37.7316 26.3589   12         3.5
 2020 OCT 30   13 50 08.5 37.9779 26.1530   28         3.8
 2020 OCT 30   13 55 58.9 37.9294 26.8240   10         3.6
 2020 OCT 30   14 00 07.7 37.7875 26.1420   20         3.3
 2020 OCT 30   14 03 39.9 39.4011 22.9573   14         2.3
 2020 OCT 30   14 15 35.9 38.0127 26.5869   31         3.2
 2020 OCT 30   14 17 29.7 38.0956 21.9347   19         2.5
 2020 OCT 30   14 25 24.1 37.9248 26.4404   22         3.6
 2020 OCT 30   14 43 34.2 37.7866 26.4633   12         3.0
 2020 OCT 30   14 46 06.9 37.9248 26.8506   10         4.3
 2020 OCT 30   14 54 11.5 37.7985 26.6107    3         3.5
 2020 OCT 30   15 14 56.5 37.8223 26.8652   15         5.0
 2020 OCT 30   15 19 18.8 37.8497 26.7828   22         4.5
 2020 OCT 30   16 18 29.4 37.6025 27.0264   15         3.9
 2020 OCT 30   16 27 28.0 38.2210 24.0083   10         1.6
 2020 OCT 30   16 28 48.3 37.7966 26.8103   13         3.5
 2020 OCT 30   16 37 09.3 37.8543 26.4285   16         3.4
 2020 OCT 30   16 40 18.2 37.8369 26.9092   10         3.9
 2020 OCT 30   16 49 19.6 37.9980 26.2793   16         3.5
 2020 OCT 30   16 53 14.2 38.1793 26.0834   81         3.3
 2020 OCT 30   17 11 06.6 38.1326 25.6009   18         3.0
 2020 OCT 30   17 16 04.1 37.8168 26.9513   12         3.7
 2020 OCT 30   17 34 57.3 37.8580 26.5292   26         3.2
 2020 OCT 30   17 40 16.2 37.8351 26.7535   19         3.2
 2020 OCT 30   17 47 09.6 37.8955 26.9971    8         3.4
 2020 OCT 30   17 50 51.0 38.5986 21.4600   20         1.6
 2020 OCT 30   18 16 11.1 37.8754 26.8524   13         3.5
 2020 OCT 30   18 25 14.2 38.4247 21.4911   20         1.3
 2020 OCT 30   18 28 17.4 38.6513 21.4339   28         1.4
 2020 OCT 30   18 47 10.9 37.8571 26.9659   69         3.2
 2020 OCT 30   18 54 10.9 37.9120 26.2811   14         3.3
 2020 OCT 30   18 59 14.6 37.8616 26.3846   10         3.5
 2020 OCT 30   19 02 28.2 37.8955 26.3525   13         3.6
 2020 OCT 30   19 08 54.9 37.8204 26.5009    8         3.9
 2020 OCT 30   19 09 41.0 37.8506 26.4322   13         4.1
 2020 OCT 30   19 23 44.6 37.8497 26.9550   13         3.1
 2020 OCT 30   19 32 20.8 37.8232 26.8021   13         3.5
 2020 OCT 30   19 39 08.9 38.6545 21.4627   24         1.7
 2020 OCT 30   19 40 10.1 38.6485 21.4449   28         1.3
 2020 OCT 30   19 49 32.3 37.8378 26.7160   14         3.4
 2020 OCT 30   19 55 43.8 37.8580 26.6940    9         3.4
 2020 OCT 30   20 22 08.2 37.7499 26.3516   14         3.3
 2020 OCT 30   20 35 24.2 37.7994 26.4963   12         3.9
 2020 OCT 30   20 38 56.9 37.7609 26.8588   12         3.3
 2020 OCT 30   20 41 43.0 37.7847 26.7874    8         3.4
 2020 OCT 30   21 24 46.2 37.8726 27.0163    6         3.3
 2020 OCT 30   21 30 00.0 37.8433 26.8423    9         3.4
 2020 OCT 30   21 41 18.1 37.6804 26.3058    6         3.4
 2020 OCT 30   21 46 25.5 37.8122 26.7142   14         3.9
 2020 OCT 30   22 26 45.5 37.7435 26.9073   16         3.3
 2020 OCT 30   22 37 09.3 37.8067 26.8259   13         3.8
 2020 OCT 30   22 51 31.9 37.8104 26.7178   12         3.7
 2020 OCT 30   22 53 21.5 37.7975 26.7142   11         4.2
 2020 OCT 30   23 05 30.1 37.8177 26.8845   13         3.9
 2020 OCT 30   23 09 32.7 37.9019 26.9266   14         3.6
 2020 OCT 30   23 19 10.8 37.7847 26.4597   12         3.9
 2020 OCT 30   23 29 41.0 37.5119 20.4300    6         2.3
 2020 OCT 30   23 33 26.2 37.8539 26.7897   16         3.8
 2020 OCT 30   23 45 45.3 38.0072 26.5704   22         3.3
 2020 OCT 30   23 56 30.8 37.8284 26.6579    6         3.3
 2020 OCT 31   00 04 20.0 37.9019 26.3974    8         3.3
 2020 OCT 31   00 20 51.0 37.8168 27.0026   14         3.9
 2020 OCT 31   00 32 56.6 37.9239 26.8973   12         2.9
 2020 OCT 31   00 41 08.4 37.8214 21.1551   28         2.2
 2020 OCT 31   00 47 25.9 35.9390 24.8978   16         2.3
 2020 OCT 31   00 49 06.3 37.8635 26.4322   12         3.7
 2020 OCT 31   00 52 59.1 37.8680 26.4569   11         3.4
 2020 OCT 31   01 30 00.2 37.8104 26.3205    9         3.4
 2020 OCT 31   01 32 30.8 37.8452 26.4780   13         3.4
 2020 OCT 31   01 40 30.1 37.8305 26.5311    7         4.2
 2020 OCT 31   01 59 51.5 37.8461 27.0026    9         3.4
 2020 OCT 31   02 10 11.8 37.8763 26.3919   11         3.4
 2020 OCT 31   02 29 42.3 37.8479 26.9568   15         3.1
 2020 OCT 31   02 35 36.6 37.6469 22.7495   15         2.3
 2020 OCT 31   02 39 19.8 37.8671 26.4505   14         3.5
 2020 OCT 31   02 41 06.8 37.9056 26.4688   13         3.7
 2020 OCT 31   03 25 31.0 37.8703 26.4519   10         3.1
 2020 OCT 31   03 30 57.2 37.8946 26.7581   14         2.9
 2020 OCT 31   03 43 00.6 34.4952 26.2921   10         2.9
 2020 OCT 31   03 52 19.4 38.2709 27.4384   26         2.6
 2020 OCT 31   04 12 55.4 37.8763 26.4688   14         3.6
 2020 OCT 31   04 13 37.9 37.8534 26.4313    9         3.9
 2020 OCT 31   04 16 57.6 37.9083 26.5192   16         3.0
 2020 OCT 31   04 17 23.7 38.3194 24.2184   29         2.4
 2020 OCT 31   04 28 15.5 37.8177 26.9559   12         3.3
 2020 OCT 31   04 36 57.9 37.7618 24.9408   96         2.0
 2020 OCT 31   04 41 25.3 37.9001 25.8517   12         2.7
 2020 OCT 31   04 51 44.6 37.9266 25.5597   15         2.5
 2020 OCT 31   04 59 50.8 37.9733 26.2473   26         2.8
 2020 OCT 31   05 22 16.5 37.8268 26.7691   13         3.6
 2020 OCT 31   05 23 52.3 38.2892 25.4095   23         2.8
 2020 OCT 31   05 31 29.8 37.8232 26.8021   12         4.7
 2020 OCT 31   05 34 16.4 38.1935 20.4643   20         3.0
 2020 OCT 31   05 34 48.1 39.9847 24.3146   19         3.4
 2020 OCT 31   05 50 11.1 37.8726 26.3919   11         3.1
 2020 OCT 31   06 03 14.8 37.8058 26.7938   22         3.5
 2020 OCT 31   06 34 39.6 37.7875 26.8597   19         3.5
 2020 OCT 31   06 52 45.7 37.8461 26.8195   14         3.4
 2020 OCT 31   07 21 52.0 37.7902 27.0547   13         3.6
 2020 OCT 31   07 29 44.3 37.8708 26.4688   14         3.5
 2020 OCT 31   08 36 37.6 37.8351 26.7242   12         3.5
 2020 OCT 31   08 38 40.2 37.7316 26.8808   16         3.6
 2020 OCT 31   08 41 50.9 37.8745 26.9412   16         3.9
 2020 OCT 31   08 43 19.2 37.8864 26.4752   15         3.5
 2020 OCT 31   08 46 59.0 37.8580 26.4908   14         3.9
 2020 OCT 31   10 13 27.8 37.8772 26.4441    7         3.1
 2020 OCT 31   10 24 43.7 37.8067 26.4304   14         3.0
 2020 OCT 31   10 53 54.3 37.9138 26.0120   12         2.5
 2020 OCT 31   11 02 55.0 37.8616 26.9412   13         3.5
 2020 OCT 31   11 03 42.3 37.8745 26.9193   12         3.6
 2020 OCT 31   11 21 33.0 36.6074 21.6861    7         2.3
 2020 OCT 31   11 22 32.5 37.7481 26.7343   15         3.4
 2020 OCT 31   11 24 28.3 37.8598 26.9742   13         3.6
 2020 OCT 31   11 26 48.9 37.8323 26.9376    7         3.6
 2020 OCT 31   11 59 37.9 39.5439 23.4572   16         2.0
 2020 OCT 31   12 03 54.7 37.9156 26.3947   10         3.2
 2020 OCT 31   12 08 19.6 37.8754 26.9586   13         3.0
 2020 OCT 31   12 36 19.3 37.8433 26.9742    6         3.9
 2020 OCT 31   12 37 03.9 37.9294 26.6263   13         3.9
 2020 OCT 31   13 23 33.9 37.8827 26.4606   10         3.1
 2020 OCT 31   13 55 09.8 37.8598 27.0291    7         3.3
 2020 OCT 31   14 08 21.9 37.9056 27.0529   10         3.2
 2020 OCT 31   14 31 31.7 37.6923 26.3434   18         3.0
 2020 OCT 31   14 41 23.3 37.9037 26.4175   16         3.2
 2020 OCT 31   14 42 43.2 37.8703 26.4555   16         4.2
 2020 OCT 31   14 53 06.4 37.9010 26.4313   11         3.1
 2020 OCT 31   14 57 09.7 35.1434 25.5304   55         1.6
 2020 OCT 31   15 32 48.8 37.8085 26.8277   14         3.5
 2020 OCT 31   15 49 12.2 37.8607 26.4093    9         3.1
 2020 OCT 31   16 06 13.4 37.8813 26.6689   12         3.7
 2020 OCT 31   16 07 28.3 37.8580 27.0126    6         3.7
 2020 OCT 31   16 24 21.8 34.8674 24.7682   29         2.0
 2020 OCT 31   16 29 50.0 38.3812 21.7305    9         1.0
 2020 OCT 31   16 38 16.7 38.4013 22.0107   11         1.8
 2020 OCT 31   17 05 10.5 37.7811 26.8643   13         3.2
 2020 OCT 31   17 10 13.6 37.8319 26.4207    9         3.0
 2020 OCT 31   17 27 51.1 37.1750 24.7458   13         2.6
 2020 OCT 31   17 29 19.2 37.3544 23.2883   19         2.5
 2020 OCT 31   17 39 43.0 39.7133 20.3087   18         3.1
 2020 OCT 31   17 42 13.8 37.1768 24.7495   15         2.9
 2020 OCT 31   17 45 10.4 37.8488 27.0639    6         3.7
 2020 OCT 31   17 56 24.0 37.8690 26.4304    6         3.1
 2020 OCT 31   18 20 45.8 37.4442 20.3714    8         2.1
 2020 OCT 31   18 30 43.2 38.3931 23.3418   19         1.3
 2020 OCT 31   18 57 26.0 37.8287 26.4084    8         2.8
 2020 OCT 31   19 01 36.9 34.7406 24.8456   17         2.6
 2020 OCT 31   19 04 39.2 37.7554 27.0364    9         3.4
 2020 OCT 31   19 10 27.4 38.0067 23.9964    4         0.9
 2020 OCT 31   19 17 17.2 37.8159 26.4871    8         3.4
 2020 OCT 31   19 31 30.7 37.7582 27.0502   11         3.7
 2020 OCT 31   19 49 07.2 37.7884 27.0950   10         3.4
 2020 OCT 31   19 55 07.0 38.3185 20.3485   16         1.6
 2020 OCT 31   19 55 49.7 39.3333 20.6337   34         1.7
 2020 OCT 31   20 07 06.7 37.8497 27.0209    6         3.2
 2020 OCT 31   20 10 08.8 37.7646 27.0401   13         3.4
 2020 OCT 31   20 12 47.0 37.7390 26.9962   15         3.3
 2020 OCT 31   20 28 16.0 37.8049 26.4487   12         2.9
 2020 OCT 31   20 37 50.8 37.7554 27.0383   14         3.5
 2020 OCT 31   21 09 07.5 37.9605 26.0312   17         2.5
 2020 OCT 31   21 35 37.4 36.5570 23.8678   10         2.3
 2020 OCT 31   21 40 58.5 37.9019 26.3315   15         3.1
 2020 OCT 31   22 01 14.4 37.9843 26.4395    6         3.1
 2020 OCT 31   22 05 43.0 37.8268 26.8954   14         3.4
 2020 OCT 31   22 13 17.4 37.7911 26.8561   22         3.4
 2020 OCT 31   22 25 57.6 37.8159 26.8900   14         3.3
 2020 OCT 31   22 30 08.2 37.1933 20.3769    4         3.0
 2020 OCT 31   22 55 03.2 35.6552 25.1047   10         2.5
 2020 OCT 31   23 14 33.6 37.8488 26.4505   11         3.5
 2020 OCT 31   23 53 53.9 36.7191 24.3301    9         2.2
 2020 NOV  1   00 17 57.0 38.3698 21.8170    7         0.7
 2020 NOV  1   00 20 32.3 38.6453 22.4680   17         1.0
 2020 NOV  1   00 21 59.9 37.5333 20.4291   10         1.7
 2020 NOV  1   00 23 42.2 40.7835 23.4251    6         1.2
 2020 NOV  1   00 27 52.3 38.7740 23.3986   16         1.3
 2020 NOV  1   00 38 28.3 37.8653 26.9705   13         3.3
 2020 NOV  1   01 09 45.3 38.5977 23.5153   13         1.9
 2020 NOV  1   01 16 20.9 38.5867 23.5062   14         1.6
 2020 NOV  1   01 28 49.2 39.5911 20.7092   35         1.4
 2020 NOV  1   01 34 55.2 38.9291 27.2049   13         3.4
 2020 NOV  1   01 37 18.9 37.8094 26.7462   10         3.0
 2020 NOV  1   01 48 16.1 37.7911 27.0905    7         3.1
 2020 NOV  1   02 00 00.2 39.8799 23.3519   11         2.3
 2020 NOV  1   02 21 09.2 37.8497 26.4642   13         3.6
 2020 NOV  1   02 24 53.8 37.8415 26.4212   12         3.7
 2020 NOV  1   02 37 35.3 37.6254 20.4886   10         1.8
 2020 NOV  1   02 39 41.3 37.7994 26.7361   14         3.2
 2020 NOV  1   03 16 29.1 37.7948 26.7096   11         2.8
 2020 NOV  1   03 19 42.6 39.1269 23.4421   10         1.4
 2020 NOV  1   03 24 55.6 37.8575 26.4272   12         3.0
 2020 NOV  1   04 02 32.8 38.3556 22.1251   12         1.5
 2020 NOV  1   04 17 49.0 37.5966 21.4082   23         1.4
 2020 NOV  1   04 53 15.9 37.8506 26.4651   12         3.5
 2020 NOV  1   04 53 33.7 39.4803 20.3055    7         1.4
 2020 NOV  1   04 57 55.7 38.1935 22.7357   12         1.9
 2020 NOV  1   05 06 49.6 35.6593 25.1335    8         2.5
 2020 NOV  1   05 13 21.0 38.4315 20.4726   16         2.1
 2020 NOV  1   05 18 13.6 35.0839 23.0814    8         2.2
 2020 NOV  1   05 27 06.3 37.7866 26.7764   14         3.6
 2020 NOV  1   05 39 53.1 37.8415 26.4468    7         2.7
 2020 NOV  1   06 00 32.5 37.9239 26.5768   12         2.6
 2020 NOV  1   06 07 28.4 37.7847 26.9577   13         3.4
 2020 NOV  1   06 15 25.3 39.6909 20.3256    6         3.3
 2020 NOV  1   06 44 45.3 37.8598 26.7215    9         3.0
 2020 NOV  1   07 05 02.4 39.4931 20.6479   18         1.5
 2020 NOV  1   07 05 12.8 37.8287 27.0309   16         4.2
 2020 NOV  1   07 32 16.5 38.2915 22.3732   10         1.0
 2020 NOV  1   07 33 07.9 37.8177 26.9174   10         4.2
 2020 NOV  1   07 54 21.5 39.1681 21.7328   12         1.5
 2020 NOV  1   07 57 30.8 39.1278 21.4362   16         1.2
 2020 NOV  1   08 12 10.8 37.8177 26.5366    7         2.9
 2020 NOV  1   08 31 52.9 36.4499 22.0651   15         2.1
 2020 NOV  1   08 33 12.6 37.8745 26.9504    8         3.7
 2020 NOV  1   08 39 42.7 37.8397 26.8845   10         3.2
 2020 NOV  1   08 59 16.7 37.5980 20.6479   16         3.1
 2020 NOV  1   09 31 47.0 37.8616 26.4194    7         2.7
 2020 NOV  1   09 59 48.0 35.6699 25.1431   13         3.0
 2020 NOV  1   10 09 01.0 37.8397 26.4597   11         2.7
 2020 NOV  1   10 25 21.5 36.7291 24.3878   73         2.6
 2020 NOV  1   10 57 53.9 37.3741 23.5909   16         1.5
 2020 NOV  1   11 08 03.8 37.8232 26.8826    7         3.2
 2020 NOV  1   11 14 17.2 37.8374 26.3860   11         2.8
 2020 NOV  1   11 17 53.8 38.1047 20.4259   17         2.1
 2020 NOV  1   11 50 45.1 35.2652 26.8863   14         2.4
 2020 NOV  1   12 09 14.9 37.9083 26.7499    7         2.9
 2020 NOV  1   12 12 04.3 37.8035 26.4207    6         2.9
 2020 NOV  1   12 17 18.0 37.8790 26.8964   11         2.9
 2020 NOV  1   12 33 45.5 37.9230 26.5155    5         2.6
 2020 NOV  1   12 57 02.9 37.8360 26.8295   13         3.8
 2020 NOV  1   13 28 57.5 37.9358 26.8689    7         3.1
 2020 NOV  1   15 40 48.4 37.8387 26.9550   17         3.1
 2020 NOV  1   15 47 01.3 37.8635 27.0181    6         3.1
 2020 NOV  1   16 07 45.9 38.6522 21.4412   25         1.8
 2020 NOV  1   16 15 05.4 38.6494 21.4513   27         2.0
 2020 NOV  1   16 30 31.7 37.0258 21.1066   18         2.3
 2020 NOV  1   16 33 44.0 37.8214 27.0236   10         3.1
 2020 NOV  1   16 55 02.4 37.8214 26.7014   10         2.8
 2020 NOV  1   17 48 55.6 38.5258 21.7342   13         3.1
 2020 NOV  1   18 05 04.5 38.0365 26.2006   17         3.0
 2020 NOV  1   18 29 28.1 39.7659 20.7285   20         2.0
 2020 NOV  1   18 51 09.8 37.7957 26.7673   14         2.8
 2020 NOV  1   19 09 40.2 37.8726 27.0035    6         2.8
 2020 NOV  1   19 54 17.7 37.6959 26.7279   17         3.2
 2020 NOV  1   20 12 32.4 37.9514 27.1994    6         2.9
 2020 NOV  1   20 47 36.0 38.2681 25.4984   19         2.5
 2020 NOV  1   20 53 43.0 37.9596 27.0795   28         3.3
 2020 NOV  1   21 12 13.7 39.9884 24.3146   17         2.1
 2020 NOV  1   21 55 25.6 37.7921 26.7270    8         2.6
 2020 NOV  1   22 01 03.0 37.7811 26.4377   12         2.8
 2020 NOV  1   22 19 09.1 38.0731 21.4911   61         2.1
 2020 NOV  1   22 25 15.1 38.1459 22.7660   15         1.4
 2020 NOV  1   22 33 42.9 37.8754 26.6071   16         2.9
 2020 NOV  1   23 09 27.1 36.0910 26.9467    8         2.2
 2020 NOV  1   23 09 33.5 38.8719 21.5721   17         4.4
 2020 NOV  1   23 20 30.5 38.4709 21.6426   12         0.7
 2020 NOV  1   23 26 32.9 37.9321 26.2720   11         2.7
 2020 NOV  1   23 38 56.1 38.7067 21.6925   19         1.4
 2020 NOV  1   23 45 00.8 38.4274 21.7978   11         0.6
 2020 NOV  1   23 56 11.2 37.6328 20.3384   14         2.0
 2020 NOV  2   00 04 26.8 38.3235 22.3494   13         2.4
 2020 NOV  2   00 14 41.2 37.8241 26.9403   13         2.8
 2020 NOV  2   00 21 34.9 37.7847 26.4908   16         2.3
 2020 NOV  2   00 40 11.7 37.8049 26.4890   17         2.6
 2020 NOV  2   00 50 58.2 37.8580 26.7490   15         2.9
 2020 NOV  2   00 53 30.7 37.8653 26.5439    8         2.7
 2020 NOV  2   01 20 36.8 37.8616 26.8057   15         3.0
 2020 NOV  2   02 08 01.4 37.1860 21.3931   31         1.9
 2020 NOV  2   02 19 24.4 38.0365 22.0404   56         1.2
 2020 NOV  2   02 21 12.0 40.0031 24.3256   15         1.9
 2020 NOV  2   02 40 46.0 37.8360 26.3919    6         2.3
 2020 NOV  2   02 49 30.7 37.7536 26.4102   12         2.6
 2020 NOV  2   02 54 45.2 37.8140 26.7178   12         2.6
