 DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2019 AUG 28   20 50 08.7 37.4377 20.4675   17         1.9
 2019 AUG 28   21 03 41.3 35.3516 25.6641   35         2.2
 2019 AUG 28   21 14 49.5 38.0374 23.7149   11         1.2
 2019 AUG 28   21 31 18.1 38.9227 22.2968   11         1.8
 2019 AUG 28   22 28 36.5 35.7092 27.6819   15         3.6
 2019 AUG 28   23 11 00.0 37.3370 20.7220   13         2.1
 2019 AUG 28   23 28 06.9 37.2528 20.4254   14         2.2
 2019 AUG 28   23 53 38.8 35.6525 27.7277   16         2.4
 2019 AUG 29   00 02 10.1 37.4066 20.4108   15         2.5
 2019 AUG 29   00 07 21.3 37.4286 20.3632   14         2.2
 2019 AUG 29   00 08 16.6 37.4927 20.4419   15         2.5
 2019 AUG 29   00 20 34.4 37.6126 20.7394   20         1.9
 2019 AUG 29   00 41 53.3 36.9644 21.3437    9         1.8
 2019 AUG 29   01 45 41.9 34.6934 26.4611   13         2.0
 2019 AUG 29   01 53 33.0 37.6328 20.3439   16         2.2
 2019 AUG 29   02 26 24.5 37.6584 20.3751   13         1.8
 2019 AUG 29   02 54 51.0 37.6744 20.6190   10         1.9
 2019 AUG 29   02 55 39.1 37.5778 20.7651   11         2.1
 2019 AUG 29   03 06 47.9 36.1917 27.6315   10         3.1
 2019 AUG 29   03 28 34.7 38.4549 23.6472   10         1.7
 2019 AUG 29   03 53 54.8 37.4039 20.6479   14         2.7
 2019 AUG 29   03 54 04.5 37.9637 21.9868   26         1.3
 2019 AUG 29   03 59 44.3 36.1661 22.3141   11         2.2
 2019 AUG 29   04 11 11.3 36.1652 22.2711    6         2.4
 2019 AUG 29   05 52 49.4 37.4661 20.5508    9         2.6
 2019 AUG 29   06 02 49.1 38.6627 23.5455   16         1.6
 2019 AUG 29   07 00 26.0 37.5888 20.7687    8         1.8
 2019 AUG 29   07 07 20.5 38.4476 23.6435   19         1.8
 2019 AUG 29   07 20 47.8 38.4673 21.5419   22         1.9
 2019 AUG 29   08 07 32.4 38.1328 23.6016    7         1.2
 2019 AUG 29   08 45 58.9 37.5870 20.4684   15         1.8
 2019 AUG 29   08 46 26.5 37.4744 21.9983   18         1.7
 2019 AUG 29   08 54 28.6 38.1871 21.7378   23         1.3
 2019 AUG 29   08 57 30.9 34.9896 23.4283   30         2.8
 2019 AUG 29   09 12 13.7 37.5870 20.7303   14         2.4
 2019 AUG 29   10 03 23.0 38.1523 23.5898    8         1.0
 2019 AUG 29   10 37 47.3 37.9120 21.2897   16         1.8
 2019 AUG 29   10 42 31.4 37.5961 19.6298    4         2.9
 2019 AUG 29   12 04 57.4 34.9470 23.3862   18         2.6
 2019 AUG 29   12 20 57.0 37.5352 20.7227   12         2.4
 2019 AUG 29   13 25 15.5 37.4332 20.7083   13         1.7
 2019 AUG 29   14 03 10.1 39.3320 20.5508   29         1.9
 2019 AUG 29   14 55 16.5 38.7360 23.2855   10         0.9
 2019 AUG 29   15 09 21.5 37.6133 20.6836   13         2.2
 2019 AUG 29   15 50 45.3 38.9291 22.5650   18         2.0
 2019 AUG 29   15 55 12.6 38.1107 23.5153    9         1.1
 2019 AUG 29   17 46 01.1 37.5977 20.6680   15         2.1
 2019 AUG 29   18 52 35.3 39.9883 24.3164   24         2.4
 2019 AUG 29   19 46 59.7 38.4677 23.4091   10         1.3
 2019 AUG 29   20 08 24.7 37.5687 20.7742   12         2.3
 2019 AUG 29   20 15 40.1 37.5861 20.7990   10         1.9
 2019 AUG 29   21 14 10.6 37.5320 20.7541   11         2.0
 2019 AUG 29   21 21 03.1 37.4359 20.6854   11         1.9
 2019 AUG 29   21 55 40.8 37.4460 20.4153   14         2.3
 2019 AUG 29   22 00 40.0 38.1752 21.7250   28         1.3
 2019 AUG 29   23 04 11.5 37.4277 20.4410    4         2.0
 2019 AUG 29   23 31 51.0 37.8818 23.0649   31         1.1
 2019 AUG 30   00 39 22.8 38.9365 22.2958   11         1.4
 2019 AUG 30   00 46 43.2 37.4680 20.7999   11         1.5
 2019 AUG 30   00 56 00.7 38.4306 21.9475    7         1.5
 2019 AUG 30   01 12 37.6 38.4618 23.3775   12         1.3
 2019 AUG 30   01 19 36.3 37.4002 20.8182   12         1.4
 2019 AUG 30   01 21 01.6 37.5632 23.3267   12         1.6
 2019 AUG 30   01 21 13.7 37.7596 22.1150   10         2.5
 2019 AUG 30   01 37 08.5 38.3482 22.1352   13         1.4
 2019 AUG 30   02 25 39.9 36.5973 26.7279  106         2.6
 2019 AUG 30   02 38 52.6 36.9635 27.2772   15         3.0
 2019 AUG 30   05 24 58.3 37.3215 20.6058    4         2.5
 2019 AUG 30   06 51 26.4 35.7623 27.6068   15         2.7
 2019 AUG 30   09 19 45.2 38.5030 23.5707   15         1.6
 2019 AUG 30   10 13 19.1 37.1255 26.9101   14         2.5
 2019 AUG 30   11 31 36.0 38.9635 22.2945   10         1.7
 2019 AUG 30   12 13 29.8 38.9365 22.2556   11         2.0
 2019 AUG 30   12 18 32.5 37.6328 20.6882   12         2.1
 2019 AUG 30   12 26 39.4 38.9236 22.3032   12         1.6
 2019 AUG 30   13 20 28.4 38.6398 22.1402   20         1.5
 2019 AUG 30   13 38 37.3 37.6291 20.3732    5         2.2
 2019 AUG 30   14 31 47.6 38.1148 23.3940    6         1.2
 2019 AUG 30   14 38 07.1 37.5824 20.7074   11         2.0
 2019 AUG 30   14 51 38.0 38.1377 22.5499   12         1.7
 2019 AUG 30   15 37 31.7 38.3217 21.8193   19         1.1
 2019 AUG 30   15 38 14.6 37.5394 26.8478   16         4.4
 2019 AUG 30   15 55 55.0 37.5751 26.8744   17         2.8
 2019 AUG 30   16 00 20.8 38.4004 21.8999    7         1.2
 2019 AUG 30   16 23 55.0 37.5980 26.8790   17         3.4
 2019 AUG 30   16 28 45.3 35.8392 21.4764   10         3.1
 2019 AUG 30   16 56 09.8 38.8133 21.2535   28         3.1
 2019 AUG 30   17 21 05.4 37.5449 26.8936   15         4.4
 2019 AUG 30   18 32 01.7 37.5449 20.7156   18         2.0
 2019 AUG 30   19 05 52.6 37.5586 26.9258   16         3.0
 2019 AUG 30   19 15 18.3 38.8554 21.2672   17         1.9
 2019 AUG 30   19 54 59.1 37.7539 20.7227   17         2.2
 2019 AUG 30   20 07 18.8 39.2148 20.5742   20         2.1
 2019 AUG 30   20 15 41.8 37.5664 26.8867   16         3.4
 2019 AUG 30   20 19 41.2 38.5508 21.8555   19         1.3
 2019 AUG 30   20 42 47.0 37.4570 20.8086   18         2.3
 2019 AUG 30   20 58 27.4 35.1810 22.8397    8         2.5
 2019 AUG 30   21 07 42.5 38.6914 22.4102   16         1.8
 2019 AUG 30   21 30 43.6 37.5820 20.7461    7         1.7
 2019 AUG 30   22 24 14.1 36.1992 21.5508   19         3.0
 2019 AUG 30   22 51 19.7 38.5117 23.2773   17         1.2
 2019 AUG 30   22 59 37.3 38.6914 22.4102   13         1.9
 2019 AUG 30   23 37 29.5 37.1602 20.4414    8         2.6
 2019 AUG 30   23 43 45.2 38.5742 21.9492   19         1.4
 2019 AUG 31   00 01 25.3 38.5586 21.9414   18         1.8
 2019 AUG 31   00 02 52.8 38.6914 22.4102   15         1.6
 2019 AUG 31   00 21 41.2 37.3867 20.8164   18         2.3
 2019 AUG 31   00 36 30.4 37.1992 20.5430    6         2.1
 2019 AUG 31   00 41 55.7 37.3633 20.5664   10         2.0
 2019 AUG 31   00 45 47.6 34.9961 23.4727   25         2.5
 2019 AUG 31   01 13 14.6 38.6934 22.4016   13         1.0
 2019 AUG 31   01 15 40.8 38.6914 22.4102   11         2.5
 2019 AUG 31   01 23 51.8 38.6914 22.4023   12         1.8
 2019 AUG 31   01 29 51.5 38.9607 22.2862   14         1.1
 2019 AUG 31   01 29 58.9 37.5934 20.4730   10         1.9
 2019 AUG 31   02 10 16.1 38.4444 20.4305   19         2.2
 2019 AUG 31   02 21 10.0 37.1576 20.3961    3         2.7
 2019 AUG 31   02 40 21.2 38.6989 22.4071   21         1.3
 2019 AUG 31   06 21 04.7 38.6916 22.4126   14         1.7
 2019 AUG 31   06 28 39.9 37.3727 22.0578   13         1.9
 2019 AUG 31   06 46 34.4 37.6675 20.2890    6         2.3
 2019 AUG 31   07 16 06.6 37.4606 20.3421    8         2.1
 2019 AUG 31   07 26 17.2 37.3544 20.5142    6         2.2
 2019 AUG 31   08 14 45.2 37.3270 20.7394   15         2.2
 2019 AUG 31   08 37 01.2 38.6897 22.4117   14         2.0
 2019 AUG 31   08 43 13.3 37.6236 20.2542    5         2.2
 2019 AUG 31   09 07 22.2 37.3105 20.8420   12         2.1
 2019 AUG 31   09 41 03.6 38.0873 23.5744   12         1.9
 2019 AUG 31   10 07 48.3 37.2821 20.7294    8         2.3
 2019 AUG 31   11 16 51.5 36.6302 23.4796   16         2.4
 2019 AUG 31   11 45 23.6 38.2567 20.5843   12         1.8
 2019 AUG 31   11 52 49.4 37.4753 20.5032    5         2.5
 2019 AUG 31   12 34 11.7 37.1970 20.5435    9         2.2
 2019 AUG 31   13 14 01.8 37.3984 20.7596   12         2.1
 2019 AUG 31   13 26 25.4 38.9104 21.7772    8         1.6
 2019 AUG 31   13 32 13.1 37.2015 20.7623   14         2.0
 2019 AUG 31   13 58 15.4 37.6190 20.5682   25         2.1
 2019 AUG 31   14 03 25.0 40.7309 22.0834    5         2.5
 2019 AUG 31   14 27 54.2 38.9616 22.2917    9         1.4
 2019 AUG 31   14 56 35.2 38.1784 21.7136   32         1.5
 2019 AUG 31   15 58 31.4 36.8390 28.1744   78         3.5
 2019 AUG 31   16 45 54.4 40.7327 22.0816    8         1.8
 2019 AUG 31   16 54 53.3 37.0853 20.9995    5         2.6
 2019 AUG 31   17 12 53.1 37.6007 26.8414   13         3.1
 2019 AUG 31   17 53 17.2 38.5799 21.9621   20         1.2
 2019 AUG 31   18 25 49.4 38.4512 23.4329   14         1.2
 2019 AUG 31   18 56 09.8 38.6879 22.4098   12         1.6
 2019 AUG 31   19 03 06.6 38.7025 22.3997   15         1.4
 2019 AUG 31   19 50 40.9 37.3050 20.6772   10         2.0
 2019 AUG 31   19 56 21.8 37.3911 20.6076    9         2.0
 2019 AUG 31   20 35 29.6 37.4185 20.3348    6         2.3
 2019 AUG 31   20 53 51.9 37.3242 20.3792   10         2.7
 2019 AUG 31   21 07 16.3 37.5797 26.8222   13         3.0
 2019 AUG 31   21 46 56.3 37.4094 20.3952    6         2.1
 2019 AUG 31   21 50 10.6 37.8154 22.9051   14         1.5
 2019 AUG 31   22 04 47.1 39.8099 20.6827   10         1.9
 2019 AUG 31   22 16 48.7 37.4451 20.4822   12         1.5
 2019 AUG 31   23 10 00.9 38.3354 21.9685   16         1.4
 2019 AUG 31   23 47 25.6 37.6639 20.5344   13         2.0
 2019 AUG 31   23 58 20.6 37.4387 20.4739   11         1.9
 2019 SEP  1   00 11 27.7 40.7515 22.1132    5         3.8
 2019 SEP  1   00 23 34.1 40.7199 22.0798   17         1.1
 2019 SEP  1   00 24 38.0 40.7382 22.1127    6         2.8
 2019 SEP  1   00 37 54.7 40.7721 22.0844    6         2.5
 2019 SEP  1   00 39 32.3 40.7158 22.0866   12         1.6
 2019 SEP  1   00 40 02.1 40.7529 22.0798   12         2.1
 2019 SEP  1   00 52 53.6 37.7170 20.6808   18         1.8
 2019 SEP  1   01 05 24.3 37.5819 22.5114   43         1.6
 2019 SEP  1   01 15 35.9 37.2775 20.4996   19         2.2
 2019 SEP  1   01 44 24.1 37.9298 22.5856    8         2.1
 2019 SEP  1   01 53 06.3 38.4677 23.2846   13         1.6
 2019 SEP  1   02 16 16.2 38.9342 22.2917   10         1.0
 2019 SEP  1   03 19 00.8 40.4269 20.8658    8         1.8
 2019 SEP  1   04 13 04.9 38.1848 22.7600   14         1.4
 2019 SEP  1   05 40 19.2 37.9015 22.5856   14         1.4
 2019 SEP  1   05 46 48.3 38.3225 21.8367    9         1.3
 2019 SEP  1   07 09 37.9 35.9108 27.2404   12         2.5
 2019 SEP  1   07 55 34.0 37.6936 21.7809   17         2.7
 2019 SEP  1   08 18 54.5 37.4387 20.5856    8         1.9
 2019 SEP  1   08 57 26.7 37.4405 20.4117    8         3.6
 2019 SEP  1   09 18 30.0 37.6352 20.7724    8         1.9
 2019 SEP  1   09 24 09.2 37.6211 26.9492   16         2.7
 2019 SEP  1   09 59 03.6 38.0278 21.5392   20         1.4
 2019 SEP  1   10 26 34.4 37.4927 20.4712    6         2.1
 2019 SEP  1   10 28 03.1 38.3748 22.0180    8         2.5
 2019 SEP  1   11 21 48.1 39.0829 23.4073   16         1.6
 2019 SEP  1   11 49 40.3 38.4132 21.9365   15         1.6
 2019 SEP  1   12 37 48.4 37.3867 20.5273    6         3.3
 2019 SEP  1   12 41 46.5 37.4141 20.8359   15         2.4
 2019 SEP  1   12 56 43.7 37.3945 20.5352    8         2.2
 2019 SEP  1   13 26 59.9 38.3789 21.7617   16         1.2
 2019 SEP  1   13 30 14.1 38.9336 21.7383    8         1.4
 2019 SEP  1   13 41 55.6 37.4727 20.9180   20         2.8
 2019 SEP  1   14 18 25.6 37.1641 20.8672   18         2.1
 2019 SEP  1   14 37 27.7 37.1992 20.8945   12         3.3
 2019 SEP  1   14 45 14.1 37.1602 20.8945    7         2.4
 2019 SEP  1   14 53 09.0 37.4094 20.4849   12         2.4
 2019 SEP  1   15 16 33.6 37.5352 26.8398   11         3.2
 2019 SEP  1   16 10 54.1 37.5977 26.9570   17         2.8
 2019 SEP  1   17 01 01.6 36.2930 22.9414   12         2.8
 2019 SEP  1   17 19 04.6 37.2109 20.9297   19         2.3
 2019 SEP  1   18 20 16.3 37.3945 20.5273   15         2.1
 2019 SEP  1   18 35 16.3 39.0586 21.3711   12         1.5
 2019 SEP  1   18 37 55.3 37.5586 26.8477   15         3.1
 2019 SEP  1   18 40 59.5 37.4609 20.5234    6         2.1
 2019 SEP  1   18 55 23.4 38.6953 22.4141   19         1.4
 2019 SEP  1   19 04 30.5 39.0039 26.0664   14         2.5
 2019 SEP  1   19 07 48.6 38.0653 23.7721   12         1.2
 2019 SEP  1   19 40 42.7 37.5577 20.7266   11         2.4
 2019 SEP  1   19 53 07.1 37.6328 26.9046   18         2.8
 2019 SEP  1   20 40 33.4 38.3565 21.9283    7         1.1
 2019 SEP  1   20 49 45.4 38.6879 22.4538    6         3.9
 2019 SEP  1   20 54 04.3 38.4709 21.9667   11         1.5
 2019 SEP  1   21 07 14.6 38.3006 22.1159   11         1.7
 2019 SEP  1   21 11 42.7 38.2924 22.1004    6         1.7
 2019 SEP  1   21 12 47.4 39.2853 25.9222   22         2.9
 2019 SEP  1   21 18 51.7 37.6163 20.6442    8         2.0
 2019 SEP  1   21 28 36.3 37.6968 20.5472   12         1.6
 2019 SEP  1   21 57 28.2 38.1047 21.1583   18         1.3
 2019 SEP  1   22 10 54.3 39.1562 23.3542   16         1.3
 2019 SEP  1   22 46 02.3 36.0507 23.0795    8         2.2
 2019 SEP  1   23 04 20.5 38.6925 22.3979   13         1.3
 2019 SEP  1   23 37 05.5 37.5943 20.7413   18         1.9
 2019 SEP  1   23 44 03.2 37.4066 20.7843   21         1.5
 2019 SEP  1   23 56 41.1 37.6071 20.4648   16         2.1
 2019 SEP  2   00 36 11.3 37.5430 20.7303   14         2.0
 2019 SEP  2   00 51 56.3 38.6861 22.4107   15         1.1
 2019 SEP  2   01 07 21.3 37.4286 20.4657   13         2.0
 2019 SEP  2   01 10 42.9 38.1807 22.5691   15         2.0
 2019 SEP  2   01 12 47.3 38.6778 22.4071   18         1.8
 2019 SEP  2   01 54 21.4 38.4206 21.9081    8         1.2
 2019 SEP  2   02 04 22.4 38.8152 23.0132   15         1.4
 2019 SEP  2   02 21 08.8 38.1308 23.5519   12         0.7
 2019 SEP  2   02 51 56.5 37.1786 22.8122   27         1.5
 2019 SEP  2   03 04 31.8 38.6874 22.4130   10         1.3
 2019 SEP  2   03 22 43.7 39.7018 24.1525   10         2.2
 2019 SEP  2   03 47 59.9 39.2807 21.6238    9         1.0
 2019 SEP  2   04 18 58.7 37.5009 20.6094   14         1.9
 2019 SEP  2   05 39 44.6 38.9388 22.2890   15         1.4
 2019 SEP  2   05 47 13.7 37.4203 20.3915   11         2.4
 2019 SEP  2   06 07 16.7 38.6856 22.3984   18         1.4
 2019 SEP  2   06 13 18.8 36.4050 28.8318    8         3.6
 2019 SEP  2   06 38 14.8 38.5611 21.9534   15         1.2
 2019 SEP  2   06 41 08.0 38.5707 21.9630   18         1.0
 2019 SEP  2   07 01 36.2 38.1235 22.0358   30         1.3
 2019 SEP  2   07 03 36.1 37.5238 20.6635    7         1.9
 2019 SEP  2   08 06 12.1 38.2951 22.0921   15         1.3
 2019 SEP  2   08 06 20.4 36.4545 28.9581   69         3.0
 2019 SEP  2   10 08 41.5 37.9129 21.3126    7         2.0
 2019 SEP  2   10 46 03.8 38.6833 22.4052   18         1.7
 2019 SEP  2   11 22 32.5 37.7811 21.9882   17         1.8
 2019 SEP  2   11 41 03.2 37.6199 20.5124    8         2.8
 2019 SEP  2   11 51 09.6 37.3581 20.5655    8         2.2
 2019 SEP  2   11 53 24.3 38.4384 20.4886   11         1.3
 2019 SEP  2   12 34 45.5 39.2889 23.6151   11         2.1
 2019 SEP  2   12 39 18.3 37.5119 20.7248   12         2.0
 2019 SEP  2   13 52 52.3 37.7206 20.6479   20         1.7
 2019 SEP  2   14 07 13.5 37.2528 20.7440    7         2.6
 2019 SEP  2   14 47 22.2 37.5046 20.6955    8         2.2
 2019 SEP  2   15 04 16.3 37.5027 20.6973   12         2.2
 2019 SEP  2   15 40 16.0 37.6460 20.6786   12         1.9
 2019 SEP  2   17 23 19.5 37.0157 21.3803   18         1.9
 2019 SEP  2   17 48 11.5 40.7602 22.1017    6         2.4
 2019 SEP  2   18 14 24.2 37.8735 20.1636   11         1.8
 2019 SEP  2   19 05 46.7 37.5540 20.7578   17         1.9
 2019 SEP  2   19 08 23.8 38.3263 23.7520   14         1.3
 2019 SEP  2   19 37 03.9 38.0772 23.7621    8         1.5
 2019 SEP  2   19 39 39.3 38.6893 22.4002   10         1.1
 2019 SEP  2   20 18 43.9 38.4219 21.8930    8         1.0
 2019 SEP  2   20 43 01.4 37.4258 20.7761   10         1.8
 2019 SEP  2   20 55 54.3 38.4164 23.4366   27         1.0
 2019 SEP  2   21 52 14.0 37.0578 22.4643   18         1.6
 2019 SEP  2   22 35 01.6 37.3489 20.7321   17         1.7
 2019 SEP  2   23 22 26.2 37.2794 20.6625    4         3.3
 2019 SEP  2   23 27 19.3 37.3050 20.7541   16         1.9
 2019 SEP  2   23 30 12.4 37.5998 20.6973   12         2.2
 2019 SEP  3   00 07 12.7 37.4382 21.8440   15         1.8
 2019 SEP  3   00 14 58.6 37.8488 22.7078   59         1.4
 2019 SEP  3   00 34 29.4 38.4036 21.8875    6         0.8
 2019 SEP  3   01 15 27.8 38.6893 22.4002   20         0.9
 2019 SEP  3   01 33 56.9 37.4323 20.3851    6         2.4
 2019 SEP  3   01 42 31.6 37.5192 20.4794   15         1.9
 2019 SEP  3   01 53 02.7 38.4984 20.5870    7         1.2
 2019 SEP  3   01 58 29.6 38.1606 22.0180   12         1.0
 2019 SEP  3   02 34 49.0 38.4398 21.8825    8         1.4
 2019 SEP  3   02 43 30.8 37.4615 20.3668    7         2.0
 2019 SEP  3   02 44 33.2 38.3070 21.8156   21         1.4
 2019 SEP  3   03 02 53.1 38.3340 21.7850   19         3.3
 2019 SEP  3   03 12 55.9 37.5430 20.7651   11         2.3
 2019 SEP  3   03 28 20.8 37.6767 20.5673   16         2.5
 2019 SEP  3   03 30 08.9 34.8468 26.7462   32         3.9
 2019 SEP  3   03 56 18.8 37.4533 20.4721   13         2.1
 2019 SEP  3   04 07 03.3 38.7387 26.5933    3         2.9
 2019 SEP  3   05 26 10.4 37.5659 19.6216   10         2.5
 2019 SEP  3   05 31 58.7 35.2167 23.0585   72         3.0
 2019 SEP  3   06 10 43.6 37.7834 22.2112    8         2.9
 2019 SEP  3   06 43 23.7 38.7222 26.5677   14         3.5
 2019 SEP  3   07 17 31.5 38.7149 26.5897   15         3.0
 2019 SEP  3   07 59 31.3 37.5760 20.7083   10         2.1
 2019 SEP  3   09 39 20.1 38.7186 26.6226    3         2.6
 2019 SEP  3   09 48 00.9 37.5742 20.7559   10         2.1
 2019 SEP  3   10 04 07.9 40.3354 20.3622    2         2.9
 2019 SEP  3   10 28 28.5 37.5284 20.2853    4         2.1
 2019 SEP  3   10 45 26.9 37.6749 23.6691   12         1.2
 2019 SEP  3   10 52 13.6 34.3231 25.4425   10         2.8
 2019 SEP  3   10 55 29.6 38.2182 21.7406   12         1.2
 2019 SEP  3   11 05 15.1 39.5059 20.3073   14         1.9
 2019 SEP  3   11 58 10.6 38.3633 23.2938   16         1.4
 2019 SEP  3   12 13 41.7 38.7167 26.5787   14         3.3
 2019 SEP  3   12 39 22.9 37.7380 22.8772   72         1.6
 2019 SEP  3   12 50 31.7 34.5602 24.7165   13         2.9
 2019 SEP  3   12 56 40.1 38.0283 24.5096   15         2.0
 2019 SEP  3   13 41 12.0 38.6993 22.4030   16         1.3
 2019 SEP  3   13 45 09.4 38.7016 22.3952   15         1.5
 2019 SEP  3   14 09 30.0 39.2468 21.5442   16         1.4
 2019 SEP  3   14 19 27.7 35.2661 28.0591   24         3.1
 2019 SEP  3   16 03 13.1 37.2903 20.7541   14         2.2
 2019 SEP  3   16 09 25.3 37.5302 20.7413   21         1.9
 2019 SEP  3   16 25 41.7 39.0784 21.9543   20         1.2
 2019 SEP  3   17 47 59.7 38.6929 22.4020   10         1.7
 2019 SEP  3   18 57 26.0 38.3391 22.2011    8         1.2
 2019 SEP  3   20 09 23.9 37.5540 20.7559   14         3.1
 2019 SEP  3   20 13 05.6 38.6490 23.3670   12         1.7
 2019 SEP  3   20 42 30.0 38.4421 23.4091    8         1.1
 2019 SEP  3   20 44 09.4 38.3702 22.0152   11         1.8
 2019 SEP  3   20 44 54.6 38.6989 22.4089   17         1.9
 2019 SEP  3   21 30 04.3 39.0358 21.6948   12         1.4
 2019 SEP  3   22 01 06.6 38.4682 23.3226   14         1.9
 2019 SEP  3   22 03 10.6 37.5815 21.7923   16         1.3
 2019 SEP  3   22 42 04.5 37.5284 20.4208   11         2.3
 2019 SEP  3   22 55 42.2 38.6884 22.4066   14         1.6
 2019 SEP  3   23 24 29.2 40.5551 20.9262    8         1.7
 2019 SEP  3   23 25 41.7 37.4936 20.4080   11         1.9
 2019 SEP  3   23 48 05.9 37.7023 20.6277   10         1.3
 2019 SEP  4   00 01 58.9 37.3297 20.7916   17         2.1
 2019 SEP  4   00 31 41.8 39.2853 19.7223   20         1.9
 2019 SEP  4   00 37 25.3 37.7518 21.8564   20         2.2
 2019 SEP  4   00 47 25.7 38.2558 20.6163   16         2.5
 2019 SEP  4   00 51 54.3 35.2899 27.9108    5         3.0
 2019 SEP  4   00 59 55.3 37.3654 20.4556    4         3.4
 2019 SEP  4   01 01 32.7 35.2643 27.8888    8         4.2
 2019 SEP  4   01 10 24.5 35.0813 28.0498   10         3.3
 2019 SEP  4   01 48 42.0 35.1771 27.9022   10         2.4
 2019 SEP  4   02 03 47.3 37.7486 21.8330   12         1.5
 2019 SEP  4   02 12 57.5 35.1801 27.9364    7         2.9
 2019 SEP  4   02 21 25.1 38.6975 26.5759   14         2.6
 2019 SEP  4   02 28 27.9 38.6723 22.4098   14         1.6
 2019 SEP  4   02 29 35.1 35.1416 27.9639   20         2.5
 2019 SEP  4   02 36 39.8 38.6742 23.3784   11         2.2
 2019 SEP  4   02 55 13.2 37.7554 21.8472   23         1.2
 2019 SEP  4   02 56 41.4 37.3361 20.7431   17         2.1
 2019 SEP  4   03 05 10.8 37.3984 20.4794    7         2.2
 2019 SEP  4   03 07 55.5 37.5797 22.6254   62         2.1
 2019 SEP  4   03 18 14.3 39.7394 22.1613   11         1.8
 2019 SEP  4   03 20 23.9 38.6916 22.4107   18         2.1
 2019 SEP  4   03 37 13.1 37.3846 20.3741    6         2.4
 2019 SEP  4   03 50 26.6 39.7357 22.2418    5         1.8
 2019 SEP  4   04 08 03.3 38.6980 22.4428    7         3.7
 2019 SEP  4   04 16 46.7 39.7060 22.2185   10         2.2
 2019 SEP  4   05 17 20.1 38.7222 22.3819   18         1.7
 2019 SEP  4   06 18 53.3 38.8651 26.2308   17         3.1
 2019 SEP  4   08 30 59.4 38.0736 22.0784   16         1.4
 2019 SEP  4   09 15 27.7 37.3947 20.8072    6         2.4
 2019 SEP  4   09 36 28.2 39.6634 23.4842   15         2.1
 2019 SEP  4   10 09 23.5 37.3380 20.4153   11         2.1
 2019 SEP  4   11 06 19.4 37.5302 20.5362    8         2.0
 2019 SEP  4   11 13 31.7 37.4478 20.5948    6         2.1
 2019 SEP  4   11 50 07.0 37.5137 20.7303    9         2.5
 2019 SEP  4   12 29 46.9 39.3887 20.5765    8         2.7
 2019 SEP  4   15 40 26.0 39.7499 21.7497   18         2.1
 2019 SEP  4   15 44 44.9 37.5375 20.7632   13         2.2
 2019 SEP  4   15 46 28.8 37.5522 20.7523    5         1.8
 2019 SEP  4   15 49 32.9 35.7980 28.2431    9         2.0
 2019 SEP  4   16 19 32.1 38.2942 22.2047   11         1.5
 2019 SEP  4   17 20 56.2 35.1553 22.9221    9         2.5
 2019 SEP  4   17 35 41.0 34.8990 26.4066    7         3.6
 2019 SEP  4   18 03 56.1 38.8261 23.2851   13         2.7
 2019 SEP  4   18 25 30.8 37.5027 20.7376   14         2.3
 2019 SEP  4   18 29 34.1 37.3764 20.4996    2         2.5
 2019 SEP  4   18 38 20.1 37.6346 26.9357   16         2.3
 2019 SEP  4   19 13 48.7 38.6856 22.4057   19         1.1
 2019 SEP  4   19 42 12.6 37.6204 20.7372   19         2.2
 2019 SEP  4   19 46 04.0 37.3883 20.5133   29         2.1
 2019 SEP  4   20 12 33.4 38.8248 23.3029    7         1.1
 2019 SEP  4   20 45 47.6 37.3874 20.5087   12         2.6
 2019 SEP  4   21 04 49.4 37.2427 20.6406   13         2.6
 2019 SEP  4   21 15 40.5 38.8321 23.5281   15         1.3
 2019 SEP  4   22 35 15.0 38.6980 22.4153    6         1.6
 2019 SEP  4   23 00 55.7 38.6870 22.4126   18         1.3
 2019 SEP  4   23 19 56.0 37.5632 20.8109    6         1.1
 2019 SEP  4   23 20 24.8 38.8348 23.5785   11         1.4
 2019 SEP  4   23 25 46.4 37.3192 20.8479   12         1.9
 2019 SEP  4   23 38 02.0 38.8435 23.5881   12         1.7
 2019 SEP  4   23 50 42.6 37.4973 20.5399    9         2.4
 2019 SEP  4   23 57 56.7 37.7536 21.8326   24         1.2
 2019 SEP  5   00 16 20.8 35.2872 24.3027    9         1.8
 2019 SEP  5   00 36 09.4 37.4002 20.8749   10         2.0
 2019 SEP  5   00 40 31.6 38.7250 21.3300   31         1.5
 2019 SEP  5   00 58 52.0 37.7573 21.8564   24         1.3
 2019 SEP  5   01 22 50.1 37.2556 20.8401    8         2.1
 2019 SEP  5   02 12 38.2 38.4091 22.2006   12         1.0
 2019 SEP  5   02 19 07.9 37.7243 20.5875   11         2.0
 2019 SEP  5   03 00 00.0 35.2478 28.0042    8         3.4
 2019 SEP  5   03 07 09.4 38.6984 22.4057   22         1.0
 2019 SEP  5   03 16 48.9 37.4753 20.5472   13         2.3
 2019 SEP  5   03 23 18.6 37.4762 20.6012   14         2.3
 2019 SEP  5   04 40 25.7 38.3977 22.0061   12         1.9
 2019 SEP  5   05 45 32.1 38.7570 21.7905   15         1.6
 2019 SEP  5   06 39 46.4 38.8943 23.7625   18         2.0
 2019 SEP  5   06 41 57.5 38.9255 23.7936   12         1.8
