DATE         TIME     LAT.   LONG.  DEPTH    MAGNITUDE            
                   (GMT)    (N)    (E)    (km)       (Local)
 2021 JUL 21   02 13 29.1 35.6776 25.1912   33         2.2
 2021 JUL 21   02 15 32.8 38.3212 23.3047   10         2.6
 2021 JUL 21   02 15 38.8 38.3839 22.0985   12         2.5
 2021 JUL 21   02 19 07.9 38.3794 22.0894   10         1.2
 2021 JUL 21   02 23 00.6 38.3249 23.3322   10         2.0
 2021 JUL 21   02 39 52.9 38.3199 23.3400    9         1.4
 2021 JUL 21   02 41 37.9 38.3267 23.2828   13         1.2
 2021 JUL 21   03 11 34.1 39.0450 21.9365   18         2.0
 2021 JUL 21   03 25 03.6 35.7033 25.1308   16         2.0
 2021 JUL 21   03 29 08.9 38.3226 23.3372   10         2.1
 2021 JUL 21   03 37 33.1 38.3235 23.3272   11         2.0
 2021 JUL 21   03 39 04.1 38.3345 23.2759   10         2.3
 2021 JUL 21   03 51 18.2 38.3208 23.3492    9         2.3
 2021 JUL 21   03 54 53.3 38.3281 23.3015   13         3.0
 2021 JUL 21   04 29 44.8 38.3139 23.3615    9         1.9
 2021 JUL 21   04 45 20.2 38.3336 23.2942   11         2.2
 2021 JUL 21   05 19 40.9 38.3134 23.2961    4         1.3
 2021 JUL 21   05 38 52.8 38.3354 23.2924   11         2.5
 2021 JUL 21   06 15 42.2 38.3171 23.3492   10         1.7
 2021 JUL 21   06 25 14.7 38.3221 23.3295   12         1.6
 2021 JUL 21   06 27 32.3 38.3167 23.3093   10         1.6
 2021 JUL 21   07 45 45.7 38.3244 23.2933    8         1.7
 2021 JUL 21   08 08 39.9 35.1352 25.2530   10         2.3
 2021 JUL 21   08 13 12.6 39.9408 23.9960   22         2.4
 2021 JUL 21   08 18 38.8 35.6937 25.1486   10         2.6
 2021 JUL 21   08 37 44.5 38.3162 23.3180   11         1.3
 2021 JUL 21   08 59 56.4 34.8605 25.2603    8         2.2
 2021 JUL 21   09 00 54.4 38.1194 22.6717   12         1.2
 2021 JUL 21   09 10 43.6 38.3098 23.3519    8         2.4
 2021 JUL 21   09 25 01.0 37.4821 21.1079   19         2.8
 2021 JUL 21   09 30 40.4 38.3272 23.3144   14         2.3
 2021 JUL 21   09 59 28.7 38.3345 23.2997   12         1.6
 2021 JUL 21   10 43 41.3 38.3153 23.3537   13         2.9
 2021 JUL 21   10 56 29.1 39.7682 22.0354    7         1.7
 2021 JUL 21   11 00 32.5 38.3116 23.3308    9         1.4
 2021 JUL 21   11 01 45.4 38.3281 23.3556   10         2.3
 2021 JUL 21   11 07 27.0 38.3601 22.1104   13         1.3
 2021 JUL 21   11 14 15.5 38.3354 23.3025   14         1.8
 2021 JUL 21   12 01 26.7 35.6960 25.1582   10         2.9
 2021 JUL 21   12 05 48.3 38.8655 22.0235   13         2.1
 2021 JUL 21   12 11 19.5 38.3134 23.3473   10         2.4
 2021 JUL 21   12 21 21.3 38.3006 23.3418    8         1.7
 2021 JUL 21   12 25 19.6 38.3281 23.3025    9         2.0
 2021 JUL 21   12 30 43.3 38.3043 23.3382    6         1.9
 2021 JUL 21   12 40 04.7 38.3171 23.3492    9         1.7
 2021 JUL 21   12 44 08.3 36.3936 27.0197   10         2.1
 2021 JUL 21   12 59 28.1 38.8408 21.9914   15         1.4
 2021 JUL 21   13 27 36.0 38.3492 23.3821   12         2.2
 2021 JUL 21   13 41 49.7 38.3199 23.3354    9         1.8
 2021 JUL 21   13 59 43.6 38.3153 23.3427    9         2.0
 2021 JUL 21   14 04 47.6 38.3144 23.3647    8         1.7
 2021 JUL 21   14 43 41.2 38.3052 23.3427    8         1.7
 2021 JUL 21   15 11 28.7 34.2056 26.2694   10         3.4
 2021 JUL 21   16 01 09.6 38.3176 23.3578    7         1.2
 2021 JUL 21   16 03 13.9 38.3235 23.3409   11         3.1
 2021 JUL 21   16 04 02.4 38.3318 23.3070   13         2.6
 2021 JUL 21   16 08 00.4 38.3409 23.3189   11         1.8
 2021 JUL 21   16 14 12.0 38.3253 23.3061   11         2.2
 2021 JUL 21   16 36 40.3 38.3231 23.3267   12         1.6
 2021 JUL 21   16 37 56.2 38.3395 23.3414   10         1.3
 2021 JUL 21   16 48 53.9 38.8586 22.0276   13         1.3
 2021 JUL 21   16 55 49.7 38.3253 23.3034   11         2.0
 2021 JUL 21   16 57 10.1 37.1832 20.4364    6         2.5
 2021 JUL 21   17 06 09.5 38.3263 23.3107   11         1.6
 2021 JUL 21   17 16 23.6 38.3116 23.2869    6         1.6
 2021 JUL 21   17 32 18.9 38.3290 23.3226   11         1.5
 2021 JUL 21   17 58 07.8 38.9401 26.0825   16         3.2
 2021 JUL 21   18 01 22.9 38.3354 23.3006   10         1.7
 2021 JUL 21   18 09 58.5 38.8889 26.0330   10         2.5
 2021 JUL 21   18 17 00.0 38.3249 23.2956    6         1.7
 2021 JUL 21   18 28 28.4 38.9200 26.0678   13         3.5
 2021 JUL 21   18 34 26.2 38.9204 26.0582   12         2.8
 2021 JUL 21   19 03 00.7 38.3171 23.3510   10         2.8
 2021 JUL 21   19 07 04.2 38.3199 23.3464   10         1.9
 2021 JUL 21   19 26 19.6 38.3281 23.3034   10         1.9
 2021 JUL 21   19 39 32.5 38.3482 22.0949    7         1.2
 2021 JUL 21   19 43 57.3 35.2716 26.0284   13         1.5
 2021 JUL 21   19 53 38.6 38.3153 23.3638    8         2.1
 2021 JUL 21   20 09 49.8 38.3244 23.2878    9         1.4
 2021 JUL 21   20 31 13.6 38.3061 23.3382   10         1.3
 2021 JUL 21   20 35 18.3 38.3144 23.2924    6         1.5
 2021 JUL 21   20 43 23.7 38.3144 23.3089   10         1.7
 2021 JUL 21   20 53 00.8 38.3070 23.3519   10         1.6
 2021 JUL 21   21 00 49.4 38.3125 23.3006    9         2.3
 2021 JUL 21   21 22 06.5 37.8159 21.1935   23         1.4
 2021 JUL 21   21 29 17.8 38.3189 23.3492    9         2.2
 2021 JUL 21   21 35 37.6 38.9314 26.0738   14         2.7
 2021 JUL 21   21 44 27.9 38.9369 26.0545   20         1.6
 2021 JUL 21   22 13 53.3 38.3253 23.3134   12         2.7
 2021 JUL 21   22 27 35.1 38.8220 22.0056   11         1.6
 2021 JUL 21   22 29 42.8 38.9200 26.0843   12         3.0
 2021 JUL 21   22 33 17.1 38.3199 23.3473    8         1.8
 2021 JUL 21   23 03 45.9 38.9163 26.0843   12         3.7
 2021 JUL 21   23 11 11.5 38.3199 23.3199   11         1.9
 2021 JUL 21   23 12 00.7 38.9218 26.0660   13         2.7
 2021 JUL 21   23 19 39.8 38.9108 26.0898   13         3.5
 2021 JUL 21   23 22 27.2 38.9218 26.0861   14         3.1
 2021 JUL 21   23 28 35.8 38.9008 26.0980   12         3.4
 2021 JUL 21   23 31 07.1 38.9557 26.0651   15         2.6
 2021 JUL 21   23 43 50.6 38.9218 26.0934   13         3.3
 2021 JUL 21   23 44 21.5 38.6293 21.4769   21         1.9
 2021 JUL 21   23 50 18.3 38.3217 23.3162   10         1.5
 2021 JUL 21   23 56 30.3 38.9360 26.0683   13         2.3
 2021 JUL 22   00 00 44.2 38.9388 26.0747   13         1.8
 2021 JUL 22   00 40 25.7 38.9291 26.0971   14         3.1
 2021 JUL 22   00 48 02.0 38.9227 26.0907   14         3.9
 2021 JUL 22   01 02 50.7 38.8051 21.7739    5         0.8
 2021 JUL 22   01 20 21.8 38.9108 26.0989   13         4.0
 2021 JUL 22   01 28 26.0 38.9053 26.0934   13         3.0
 2021 JUL 22   01 31 56.9 38.9323 26.0674   14         3.1
 2021 JUL 22   01 38 14.1 38.2915 23.3482    8         0.9
 2021 JUL 22   01 41 05.5 38.9182 26.1227   12         3.5
 2021 JUL 22   01 47 54.1 38.0516 21.9658   20         0.6
 2021 JUL 22   02 08 25.2 38.9301 26.0724   13         2.6
 2021 JUL 22   02 10 52.6 38.8898 26.0614    9         2.2
 2021 JUL 22   02 22 46.9 34.5172 23.8788   16         2.3
 2021 JUL 22   02 27 30.3 38.3084 23.3322    8         1.6
 2021 JUL 22   02 29 35.3 38.9200 26.0623   13         3.0
 2021 JUL 22   02 34 47.4 38.3345 23.3006   10         1.6
 2021 JUL 22   02 36 35.7 38.9346 26.0385   13         2.4
 2021 JUL 22   02 39 44.6 39.1393 21.9072   19         1.9
 2021 JUL 22   02 43 00.6 38.3098 23.3217    8         1.8
 2021 JUL 22   02 55 35.1 38.9159 26.0417   14         2.8
 2021 JUL 22   03 04 02.5 38.3180 23.3226   10         1.6
 2021 JUL 22   03 24 08.4 38.3336 23.3006    6         1.6
 2021 JUL 22   03 28 45.9 38.3231 23.3524   13         1.9
 2021 JUL 22   03 55 20.7 38.3116 23.3253    8         2.1
 2021 JUL 22   04 06 44.0 38.3263 23.3061    7         1.6
 2021 JUL 22   04 18 57.8 38.3235 23.3336   10         1.9
 2021 JUL 22   04 23 14.3 38.3189 23.3253   10         2.5
 2021 JUL 22   05 07 27.1 38.3253 23.3272    8         1.6
 2021 JUL 22   05 17 55.1 39.7975 21.9365    9         1.1
 2021 JUL 22   05 20 55.6 36.0599 21.7465    6         2.7
 2021 JUL 22   05 31 23.4 38.9232 26.0591   11         2.7
 2021 JUL 22   05 50 36.8 38.3217 23.3382    9         1.9
 2021 JUL 22   06 22 12.7 38.3263 23.3098    9         1.8
 2021 JUL 22   06 50 54.0 35.1402 25.2681   14         1.8
 2021 JUL 22   06 54 07.5 38.3272 23.3556    9         2.4
 2021 JUL 22   07 21 28.4 38.9259 26.0344   17         2.7
 2021 JUL 22   07 48 47.7 38.3830 22.0692   12         1.7
 2021 JUL 22   08 26 14.6 38.3180 23.3492    9         2.0
 2021 JUL 22   08 49 57.2 38.9365 26.0495   14         2.8
 2021 JUL 22   09 48 08.8 38.3839 22.0189    7         1.3
 2021 JUL 22   10 48 01.9 38.3199 23.3601    5         2.1
 2021 JUL 22   10 49 14.2 38.3986 23.3226   15         1.9
 2021 JUL 22   11 34 12.1 38.3290 23.3015    7         2.1
 2021 JUL 22   11 49 48.6 38.9200 26.0605   13         2.6
 2021 JUL 22   12 27 50.3 38.3450 23.3322   14         2.0
 2021 JUL 22   12 28 21.8 38.3249 23.3432   11         1.9
 2021 JUL 22   13 09 25.0 38.9264 26.0541    7         2.4
 2021 JUL 22   13 14 38.0 39.1566 21.2325   18         2.0
 2021 JUL 22   13 24 00.2 39.1493 21.2471   17         1.7
 2021 JUL 22   14 00 04.0 39.7824 21.9351    9         1.5
 2021 JUL 22   14 15 37.4 36.3341 26.9948    9         3.7
 2021 JUL 22   14 16 27.1 36.3780 27.0973   10         4.6
 2021 JUL 22   14 35 59.0 36.7227 28.2907   59         3.1
 2021 JUL 22   15 13 42.6 38.3363 23.3318    6         1.9
 2021 JUL 22   15 14 12.9 38.9896 26.0971   14         3.0
 2021 JUL 22   15 41 06.4 38.0612 22.0688   53         1.8
 2021 JUL 22   15 47 32.9 35.1549 25.2443   14         3.3
 2021 JUL 22   15 49 34.4 39.7888 19.5740    7         3.0
 2021 JUL 22   15 55 38.9 38.3336 23.3134   12         1.6
 2021 JUL 22   16 48 31.2 39.7765 22.0683    8         2.3
 2021 JUL 22   16 49 38.1 39.9051 20.7175   13         4.3
 2021 JUL 22   17 06 17.2 39.7975 20.6969   16         2.7
 2021 JUL 22   17 10 22.7 35.1466 25.2608   14         3.3
 2021 JUL 22   18 01 49.2 39.7884 20.6776   18         2.3
 2021 JUL 22   18 05 53.2 39.2638 22.9747   16         2.0
 2021 JUL 22   18 07 02.9 39.7842 22.1036   12         1.8
 2021 JUL 22   19 04 00.2 37.2867 23.6673   19         1.9
 2021 JUL 22   19 14 06.1 38.3235 23.2924    9         1.6
 2021 JUL 22   20 02 12.4 38.3748 22.0262   11         1.3
 2021 JUL 22   20 03 20.0 38.3116 23.2906   10         1.0
 2021 JUL 22   20 03 31.1 38.3015 23.3382   11         1.4
 2021 JUL 22   20 30 49.3 38.3176 23.3505   12         2.5
 2021 JUL 22   20 46 10.9 38.3176 23.3450   10         1.5
 2021 JUL 22   20 48 00.4 38.3171 23.3519    7         1.3
 2021 JUL 22   20 48 23.1 39.8442 20.6941   16         2.1
 2021 JUL 22   21 12 25.7 38.8925 26.0587    9         2.3
 2021 JUL 22   21 45 42.5 37.9362 20.8260   30         1.7
 2021 JUL 22   21 45 49.3 38.3125 23.3226   10         1.2
 2021 JUL 22   22 29 58.1 36.4165 27.0241   17         3.6
 2021 JUL 22   22 35 11.5 38.2997 23.3510   11         1.3
 2021 JUL 22   22 39 17.1 38.2860 22.0729   10         0.9
 2021 JUL 22   22 53 01.3 35.0784 25.8646   12         2.2
 2021 JUL 22   22 58 18.5 39.8140 20.6813   16         1.8
 2021 JUL 22   22 59 05.8 38.9003 26.0371   12         3.4
 2021 JUL 22   23 12 10.6 38.9067 26.0399   12         3.1
 2021 JUL 22   23 16 33.3 38.3308 23.3061   10         1.4
 2021 JUL 22   23 17 23.5 39.7719 20.7143   18         2.3
 2021 JUL 22   23 24 48.1 38.3267 23.2901   11         1.2
 2021 JUL 22   23 24 57.9 38.3116 23.3409    8         1.7
 2021 JUL 22   23 52 26.8 38.3025 23.3519   12         1.2
 2021 JUL 23   00 03 31.2 38.3107 23.3418    9         2.2
 2021 JUL 23   00 05 39.4 38.9388 26.0280   14         2.4
 2021 JUL 23   00 18 00.4 38.3125 23.3363    8         1.5
 2021 JUL 23   00 25 50.4 39.6199 22.1626    9         1.2
 2021 JUL 23   00 32 52.8 39.8030 20.7143   15         2.1
 2021 JUL 23   00 47 50.8 38.0672 22.6680   12         1.9
 2021 JUL 23   01 22 02.7 38.3162 23.3162    6         1.6
 2021 JUL 23   01 30 56.6 38.3084 23.2938    6         1.2
 2021 JUL 23   01 38 17.0 38.9204 26.0188   10         2.1
 2021 JUL 23   03 28 18.4 38.6568 21.2691   10         1.4
 2021 JUL 23   03 28 46.1 39.8058 20.6895   16         1.9
 2021 JUL 23   03 29 25.4 39.8158 20.6740   16         2.5
 2021 JUL 23   03 34 00.7 37.3480 20.6635   17         2.2
 2021 JUL 23   04 04 01.4 36.6641 21.6183   13         2.9
 2021 JUL 23   04 09 51.7 38.9127 20.6113   32         2.0
 2021 JUL 23   04 19 45.9 37.3471 20.5362    9         2.4
 2021 JUL 23   04 26 02.0 38.3253 23.3354    6         2.3
 2021 JUL 23   05 15 42.5 38.9822 26.0440   16         2.3
 2021 JUL 23   05 32 04.3 39.8154 20.7065   10         2.0
 2021 JUL 23   05 59 12.9 39.7989 21.9351    7         2.7
 2021 JUL 23   06 11 16.2 38.9182 26.0019    2         2.1
 2021 JUL 23   08 16 47.4 35.1311 25.2388   12         2.5
 2021 JUL 23   08 27 30.2 38.8522 26.0257    8         2.8
 2021 JUL 23   09 51 48.1 38.0635 23.7492   12         1.5
 2021 JUL 23   10 23 08.5 38.6595 20.5806   13         2.5
 2021 JUL 23   10 40 14.3 38.9328 26.0458   14         3.1
 2021 JUL 23   11 42 40.9 37.3970 21.3158   23         1.9
 2021 JUL 23   12 57 21.7 38.3244 23.3611   13         1.6
 2021 JUL 23   13 08 23.3 37.3892 20.4172    7         2.3
 2021 JUL 23   14 21 48.2 39.8103 20.6868   19         2.1
 2021 JUL 23   14 36 55.8 38.9108 26.0330   13         3.7
 2021 JUL 23   14 58 29.2 38.9525 26.0591   27         2.7
 2021 JUL 23   15 28 50.5 38.3157 23.3487   10         2.5
 2021 JUL 23   15 53 00.2 38.3052 23.3492    8         1.6
 2021 JUL 23   15 57 53.7 38.8435 21.9786   17         2.7
 2021 JUL 23   16 03 31.6 39.0294 21.5044   16         1.2
 2021 JUL 23   17 07 11.8 38.3043 23.3372   14         1.6
 2021 JUL 23   17 22 46.7 37.8433 26.4011   13         3.1
 2021 JUL 23   17 29 32.3 38.6160 21.7722   19         1.2
 2021 JUL 23   17 35 29.6 35.6795 25.1353   16         2.4
 2021 JUL 23   17 40 06.9 38.3153 23.3492    8         1.4
 2021 JUL 23   17 40 43.4 39.8012 20.6374   18         2.0
 2021 JUL 23   18 00 53.5 38.3885 21.9749    9         1.3
 2021 JUL 23   18 21 36.0 37.9637 20.8534   22         2.7
 2021 JUL 23   18 32 48.4 39.7861 20.6552   13         2.3
 2021 JUL 23   19 50 10.5 38.3464 23.3894   11         1.6
 2021 JUL 23   19 56 10.8 34.5108 25.3482    8         3.6
 2021 JUL 23   21 21 28.0 34.4696 23.7543   16         2.3
 2021 JUL 23   22 02 24.1 39.2816 26.5521   40         2.7
 2021 JUL 23   22 03 24.6 39.0005 20.5582   19         2.2
 2021 JUL 23   22 49 36.2 38.3226 23.3162   10         1.5
 2021 JUL 23   23 00 25.0 35.7266 25.1157   10         2.8
 2021 JUL 23   23 06 12.8 38.1161 21.8637   10         1.0
 2021 JUL 23   23 38 40.2 38.3134 23.3025   11         1.1
 2021 JUL 23   23 45 26.6 34.7090 24.8470   19         2.6
 2021 JUL 23   23 52 15.4 37.9738 20.8562   18         2.6
 2021 JUL 24   00 20 56.1 38.9291 26.0770   10         2.6
 2021 JUL 24   00 46 57.6 38.4306 21.8001    9         1.3
 2021 JUL 24   01 15 57.1 38.9598 26.0417   25         2.2
 2021 JUL 24   01 24 21.6 36.6037 21.8454   13         1.9
 2021 JUL 24   01 40 27.0 37.3947 22.0139   16         1.5
 2021 JUL 24   01 50 21.9 38.9301 26.0138   10         2.0
 2021 JUL 24   02 07 37.6 35.1411 25.2287   13         4.8
 2021 JUL 24   02 15 55.8 38.9635 21.1162   17         1.8
 2021 JUL 24   02 32 52.9 35.1512 25.2425    8         3.5
 2021 JUL 24   02 48 18.0 35.1393 25.2351   13         2.4
 2021 JUL 24   02 51 28.4 37.2601 20.4547   11         2.8
 2021 JUL 24   02 51 37.3 34.8203 24.6158   20         2.6
 2021 JUL 24   03 02 20.8 38.3290 23.3125   10         1.6
 2021 JUL 24   03 04 47.1 35.1347 25.2168    8         3.0
 2021 JUL 24   03 10 43.0 38.0360 21.3689   16         2.8
 2021 JUL 24   03 58 04.9 38.9264 26.0870   10         3.1
 2021 JUL 24   04 16 18.9 35.1503 25.2470   10         3.0
 2021 JUL 24   04 23 20.5 35.1530 25.2553    7         2.4
 2021 JUL 24   04 29 19.7 37.7138 21.4339   17         2.0
 2021 JUL 24   05 09 05.5 35.1466 25.2425   13         3.1
 2021 JUL 24   05 15 35.7 38.9145 26.0349    8         2.8
 2021 JUL 24   06 03 17.1 37.7032 21.4362   12         1.4
 2021 JUL 24   06 18 10.3 39.7549 22.0926    7         1.8
 2021 JUL 24   06 36 12.7 35.1567 25.2589   11         2.8
 2021 JUL 24   07 19 01.3 38.9401 26.0550   14         3.1
 2021 JUL 24   07 41 27.8 38.7154 22.0628    9         1.3
 2021 JUL 24   07 57 59.3 37.7536 21.6934   19         1.1
 2021 JUL 24   08 04 31.0 37.5320 20.8163   20         1.7
 2021 JUL 24   08 27 11.2 38.3299 23.2979    8         2.2
 2021 JUL 24   08 58 29.3 37.9720 20.8635   18         1.6
 2021 JUL 24   09 07 09.0 38.3290 23.3089    8         1.7
 2021 JUL 24   10 48 12.1 35.1439 25.2443    9         2.6
 2021 JUL 24   12 06 59.0 38.2375 23.9598   13         2.1
 2021 JUL 24   12 16 32.8 39.8172 21.9315    6         2.0
 2021 JUL 24   12 20 56.6 39.7453 22.2057    8         3.2
 2021 JUL 24   12 37 23.2 35.1315 25.2072    8         2.3
 2021 JUL 24   14 25 03.8 35.1443 25.2402    8         2.6
 2021 JUL 24   16 20 03.1 38.3405 23.3075    7         2.0
 2021 JUL 24   16 23 13.0 35.1663 25.2402    6         3.4
 2021 JUL 24   16 38 11.1 38.2375 23.9406   13         2.1
 2021 JUL 24   16 50 25.8 38.3308 23.3171    9         1.6
 2021 JUL 24   17 10 25.4 38.3208 23.3153   10         1.9
 2021 JUL 24   17 35 01.3 38.3199 23.3116   11         1.6
 2021 JUL 24   17 54 36.7 39.7591 22.1809   11         2.0
 2021 JUL 24   18 01 13.7 38.2759 21.7625    6         0.8
 2021 JUL 24   18 38 56.9 39.0244 21.8289    6         1.2
 2021 JUL 24   19 23 34.2 37.3572 21.2585   11         1.7
 2021 JUL 24   19 46 23.4 35.1462 25.2328   13         2.9
 2021 JUL 24   20 43 49.7 38.2283 23.9488   14         1.9
 2021 JUL 24   20 48 09.5 38.0846 22.6726   10         1.4
 2021 JUL 24   20 57 02.8 38.2329 23.9543   14         2.2
 2021 JUL 24   21 10 11.0 38.2906 21.7644    5         0.9
 2021 JUL 24   21 13 29.5 37.4753 21.3565   17         1.3
 2021 JUL 24   21 14 36.2 39.6382 22.1864    6         1.6
 2021 JUL 24   21 18 37.3 35.1512 25.2415   13         3.1
 2021 JUL 24   21 25 16.8 39.7573 20.2786    5         1.8
 2021 JUL 24   21 30 26.6 38.2832 21.7580    5         0.6
 2021 JUL 24   21 48 44.0 35.1503 25.2415   12         2.4
 2021 JUL 24   21 56 54.6 35.1631 25.2205   11         3.7
 2021 JUL 24   22 12 31.5 35.1668 25.2397   16         2.8
 2021 JUL 24   22 41 51.8 37.5893 20.8800   21         1.5
 2021 JUL 24   22 59 24.1 38.3308 23.3189    7         1.4
 2021 JUL 24   23 10 24.2 38.2512 21.7882    8         2.0
 2021 JUL 24   23 32 07.1 38.5597 21.4778   21         1.4
 2021 JUL 24   23 48 08.0 38.3272 23.3162   10         1.5
 2021 JUL 25   00 08 39.3 38.1203 22.7037   14         2.3
 2021 JUL 25   00 17 57.1 35.1421 25.2580    8         2.6
 2021 JUL 25   00 50 17.9 38.3125 23.6668   18         1.6
 2021 JUL 25   00 55 05.0 38.5794 24.4034   16         2.1
 2021 JUL 25   01 06 12.7 37.2693 19.9768   10         2.0
 2021 JUL 25   01 10 25.8 38.3253 23.3043   13         2.3
 2021 JUL 25   01 15 42.6 38.3290 23.3006   11         1.8
 2021 JUL 25   01 39 01.3 35.7010 22.7866   30         3.5
 2021 JUL 25   01 50 07.9 35.6868 25.1317   12         3.0
 2021 JUL 25   02 11 14.8 39.5709 26.0321   16         2.5
 2021 JUL 25   02 27 35.4 38.3153 23.6678   13         2.7
 2021 JUL 25   03 12 35.8 39.6281 25.4109   13         2.4
 2021 JUL 25   03 30 45.9 38.3263 23.3153   11         1.3
 2021 JUL 25   03 37 36.5 35.7033 25.1555   11         2.7
 2021 JUL 25   03 59 52.6 35.1750 25.2562   12         3.2
 2021 JUL 25   04 43 47.8 35.1649 25.2361   15         2.4
 2021 JUL 25   05 12 42.5 39.7696 22.0541    7         1.5
 2021 JUL 25   05 20 56.5 38.3153 23.6604   13         1.5
 2021 JUL 25   05 26 52.7 35.1682 25.2603    9         2.1
 2021 JUL 25   05 28 42.4 38.3327 23.3153    6         1.2
 2021 JUL 25   05 47 23.8 35.1439 25.2480   10         2.4
 2021 JUL 25   05 49 39.8 35.1503 25.2434   10         1.7
 2021 JUL 25   05 51 23.8 39.7499 22.1764    8         2.2
 2021 JUL 25   05 55 45.6 39.8190 21.9553    6         2.7
 2021 JUL 25   05 59 27.9 38.0754 22.8603   17         1.9
 2021 JUL 25   06 27 11.3 34.5419 23.5593   17         3.3
 2021 JUL 25   07 06 13.7 37.9839 20.8443   14         1.6
 2021 JUL 25   07 40 58.9 38.9864 26.0362   12         2.2
 2021 JUL 25   08 23 03.1 38.9896 20.6955   11         1.7
 2021 JUL 25   08 37 05.7 38.3272 23.3134    9         1.5
 2021 JUL 25   08 54 49.6 38.3318 23.3116    7         2.1
 2021 JUL 25   09 14 22.7 38.4306 21.8111    8         1.6
 2021 JUL 25   09 25 38.2 39.2043 21.6646   12         2.0
 2021 JUL 25   09 55 53.3 38.3240 23.6755   11         1.9
 2021 JUL 25   10 51 13.3 38.2961 23.3382   12         1.6
 2021 JUL 25   13 26 09.4 38.9946 20.8296   19         1.6
 2021 JUL 25   14 12 45.5 35.6566 25.1125   15         2.9
 2021 JUL 25   16 18 12.2 37.9601 23.1084   14         1.4
 2021 JUL 25   16 49 44.4 39.1823 20.6795   19         1.8
 2021 JUL 25   17 25 02.4 38.3208 23.3263   13         1.3
 2021 JUL 25   18 41 15.0 36.0123 22.6035   29         2.3
 2021 JUL 25   18 44 27.0 38.3336 23.3427   10         1.4
 2021 JUL 25   19 11 47.6 38.9420 26.0788    6         2.9
 2021 JUL 25   19 12 43.5 38.3299 23.3116   17         3.5
 2021 JUL 25   19 30 08.4 38.3080 23.3272    8         1.7
 2021 JUL 25   19 33 53.3 35.1558 25.2599   14         3.0
 2021 JUL 25   19 34 10.3 38.3290 23.3061   11         2.0
 2021 JUL 25   19 36 06.0 38.3244 23.3171   14         2.4
 2021 JUL 25   19 47 12.0 38.3217 23.3272   12         2.7
 2021 JUL 25   20 01 52.4 38.3263 23.3345   11         2.4
 2021 JUL 25   20 19 08.8 38.3286 23.3084   11         2.2
 2021 JUL 25   20 25 45.6 38.3299 23.2970   13         2.9
 2021 JUL 25   20 57 06.1 39.6300 22.2496    9         3.4
 2021 JUL 25   21 26 45.3 38.3249 23.2901   10         1.4
 2021 JUL 25   21 27 20.8 38.3235 23.3189   13         1.9
 2021 JUL 25   21 47 03.7 38.3070 23.3015   10         1.7
 2021 JUL 25   21 52 12.9 38.3340 23.3084   12         1.4
 2021 JUL 25   22 22 41.5 38.3331 23.3185    9         1.5
 2021 JUL 25   22 36 04.5 39.7842 22.0944   12         2.9
 2021 JUL 25   22 48 32.8 38.3299 23.3098    9         1.7
 2021 JUL 25   22 52 42.5 35.6877 23.4114   11         2.3
 2021 JUL 25   23 04 52.0 35.1494 25.2333   15         2.2
 2021 JUL 25   23 06 52.7 35.1659 25.2379   15         2.3
 2021 JUL 25   23 24 16.7 38.3281 23.2860   11         1.0
 2021 JUL 25   23 27 52.3 35.1503 25.2397   16         2.3
 2021 JUL 25   23 29 22.8 38.3267 23.3066   12         1.5
 2021 JUL 25   23 39 20.6 38.3409 23.3272   11         1.5
 2021 JUL 25   23 44 48.8 36.3593 27.0319   11         2.9
 2021 JUL 26   00 13 53.7 38.2027 20.5678   21         1.7
 2021 JUL 26   00 17 12.7 38.3226 23.3299   13         1.2
 2021 JUL 26   00 36 09.2 38.2860 23.3171    8         1.5
 2021 JUL 26   00 37 25.9 38.3272 23.3235   11         1.6
 2021 JUL 26   00 44 33.7 39.8790 21.9374    9         1.5
 2021 JUL 26   01 19 57.5 36.3986 21.8564   10         2.2
 2021 JUL 26   01 23 55.2 39.7847 22.1077   11         1.4
 2021 JUL 26   02 15 24.1 38.3290 23.7117   14         2.4
 2021 JUL 26   02 19 57.1 38.1917 22.5233   15         2.1
 2021 JUL 26   02 23 54.8 36.4664 27.1262   26         2.7
 2021 JUL 26   02 35 05.2 36.3945 27.0580   14         3.3
 2021 JUL 26   03 00 53.1 35.8621 22.1146   14         2.8
 2021 JUL 26   03 53 50.7 35.4117 26.1740   18         2.3
 2021 JUL 26   03 57 25.4 38.9328 26.0440   13         2.4
 2021 JUL 26   04 09 37.8 38.4581 23.6421   16         1.8
 2021 JUL 26   04 12 54.2 38.3244 23.3318    8         1.5
 2021 JUL 26   04 18 16.7 37.2958 20.4925    5         2.1
 2021 JUL 26   05 19 27.3 39.6259 22.2052    5         1.7
 2021 JUL 26   06 22 19.5 35.0281 22.9211   56         2.7
 2021 JUL 26   07 02 14.8 39.8048 21.9466   10         2.1
 2021 JUL 26   07 15 49.6 35.1476 25.2361   16         2.7
 2021 JUL 26   08 06 04.6 38.3025 23.6632    8         1.2
 2021 JUL 26   08 18 15.5 35.8401 24.3466   28         2.2
 2021 JUL 26   10 04 20.4 38.7662 20.7376   16         1.6
 2021 JUL 26   10 17 04.5 35.1462 25.2603    5         2.3
 2021 JUL 26   10 47 36.4 37.9152 21.9768   15         1.9
 2021 JUL 26   10 54 57.8 38.3272 23.3217   12         1.8
 2021 JUL 26   11 07 16.1 38.7318 20.5724   14         3.0
